stack_id,lot_id,split,stack_layer_count,capacity_gb,assembly_tool_id,feature_available_time_utc,stack_height_um,inter_die_gap_mean_um,max_alignment_offset_um,cumulative_die_shift_um,emc_viscosity_pa_s,molding_pressure_mpa,molding_vacuum_absolute_kpa,reflow_peak_temperature_c,time_above_liquidus_sec,heating_rate_c_sec,cure_temperature_c,cure_duration_min,underfill_void_pct,delamination_area_pct,package_warpage_um,stacks_since_tool_service,core_thickness_mean_um,core_thickness_std_um,core_warpage_max_um,core_ttv_mean_um,core_leakage_mean_ua,core_repair_count_sum,core_particle_count_sum,core_tsv_resistance_mean_mohm,core_tsv_resistance_max_mohm,core_bump_coplanarity_max_um,n_source_wafers,n_dies_with_detailed_metrology,sampled_core_tsv_void_mean_pct,sampled_core_cd_mean_nm,base_leakage_current_ua,base_die_thickness_um,final_test_fail
S015750,L0212,test,8,24,ASSEMBLY_T05,2025-06-03T22:10:00Z,619.5274,15.132768,0.69375202,0.52498162,7.1655128,6.9588775,2.0110811,242.5018,54.011433,1.4825304,175.46437,59.850983,0.056360479,0.065363228,12.41937,64,52.197536,0.19671019,1.4668878,0.99569134,0.77457552,7,7,47.709231,49.248635,0.68517617,7,2,0.43390902,24.415685,1.3764559,50.040631,1
S015751,L0212,test,8,24,ASSEMBLY_T06,2025-06-03T22:20:00Z,619.37463,15.086006,0.51513846,1.6673265,7.0778714,7.2270866,3.087676,244.86407,52.482028,1.4540646,175.12264,59.366944,0.13405271,0.035738457,8.7816925,65,52.36624,0.28234868,1.2320415,1.0109433,0.82839036,13,2,48.183095,50.487494,0.82952823,8,0,,,1.1483339,50.024401,0
S015752,L0212,test,8,24,ASSEMBLY_T01,2025-06-03T22:30:00Z,617.86972,15.014423,0.44458394,0.79565617,7.860973,7.1867974,3.615187,247.46775,54.917058,1.5031862,175.35324,58.438482,0.3690217,0.18153241,11.611378,66,52.196633,0.28372223,1.2591233,0.95377951,0.76423789,10,6,48.883629,52.613054,0.69297704,7,2,0.59494586,24.461014,1.4542735,50.421171,0
S015753,L0212,test,8,24,ASSEMBLY_T02,2025-06-03T22:40:00Z,619.43875,15.101835,0.53429129,1.0355625,8.3041119,6.7872889,2.5782262,244.79354,57.054234,1.6095216,174.91926,58.572563,0.083197715,0.12374642,12.803159,67,52.267179,0.26140512,1.348676,1.0072857,0.8929788,9,9,48.550432,50.123619,0.73792606,7,2,0.76580336,24.648666,1.024144,49.903521,0
S015754,L0212,test,8,24,ASSEMBLY_T03,2025-06-03T22:50:00Z,620.85051,15.089581,0.74094331,1.276565,8.9982132,7.440467,3.9188129,246.76406,56.446663,1.5802522,176.43571,61.140981,0.66688819,0.092736668,12.686374,68,52.487891,0.46227528,1.583162,0.97078467,0.7561753,5,5,47.553538,49.855433,0.89454731,7,3,0.55494733,24.329621,1.0491562,50.511585,0
S015755,L0212,test,8,24,ASSEMBLY_T04,2025-06-03T23:00:00Z,618.08915,14.976961,0.58958328,0.77821492,8.6560172,7.0574551,2.9705781,244.73133,60.145821,1.4460329,175.08683,59.410533,0.19624975,0.11970366,10.004409,69,52.323571,0.42695135,1.5628973,0.95828063,0.82929614,8,7,48.037282,50.394415,0.76343872,7,1,0.7465069,24.104803,1.192383,49.786726,0
S015756,L0212,test,8,24,ASSEMBLY_T05,2025-06-03T23:10:00Z,620.51197,15.176946,0.52005892,0.65284512,8.7713086,6.8532495,2.2186697,243.34009,55.858395,1.526204,176.53248,57.295198,0.2493089,0.033204798,9.3598852,70,52.306038,0.31029045,1.5264688,1.0484119,0.83851178,16,7,46.677186,49.34094,0.85374624,7,2,0.29793194,23.869074,1.3791234,50.109384,0
S015757,L0212,test,8,24,ASSEMBLY_T06,2025-06-03T23:20:00Z,618.67312,15.0487,0.4504548,0.58672669,9.0224402,6.8639326,2.4123707,245.49342,55.187299,1.5544763,175.40016,59.961205,0.18583248,0.1113145,11.295371,71,52.30669,0.27903523,1.4702126,1.0553163,0.91624746,11,7,47.925373,49.813933,0.70169043,8,0,,,1.016522,49.581212,0
S015758,L0212,test,8,24,ASSEMBLY_T01,2025-06-03T23:30:00Z,620.234,15.081243,0.60038714,1.4718781,9.9186987,7.3787767,3.2880734,247.31481,59.627772,1.6146784,176.27773,59.46304,0.55460664,0.16435952,16.089361,72,52.454601,0.30342981,1.4047911,1.0205766,0.85527589,9,8,48.925488,51.284837,0.75343315,7,1,0.24688587,24.214512,1.0254865,50.020336,0
S015759,L0212,test,8,24,ASSEMBLY_T02,2025-06-03T23:40:00Z,617.90388,15.002188,0.36108682,0.65667995,7.8195041,7.2041747,2.8163253,243.96315,56.088105,1.592288,174.77496,60.427545,0.11425894,0.028312615,9.1050132,73,52.251093,0.31084863,1.3033059,0.85166026,0.80157918,10,6,48.669968,51.210329,0.64298498,6,2,0.41500068,24.390837,1.3930534,49.657635,0
S015760,L0212,test,8,24,ASSEMBLY_T03,2025-06-03T23:50:00Z,617.9569,15.095114,0.35346872,2.0450579,7.9913417,6.9197476,3.2618877,247.47237,56.828968,1.3983803,177.91552,60.23694,0.31524902,0.23503476,14.394732,74,52.112152,0.35469566,1.2415571,0.86804726,0.87751456,12,8,48.20968,51.075411,0.72035627,7,4,0.41241322,24.211685,1.6748096,50.357347,0
S015761,L0212,test,8,24,ASSEMBLY_T04,2025-06-04T00:00:00Z,618.20538,14.984017,0.52542823,0.89581689,8.0690086,7.0757593,2.7505415,246.568,55.861313,1.5107146,176.15978,59.862338,0.36827444,0.07240604,13.586915,75,52.26883,0.26933629,1.3637434,0.95402316,0.90884613,7,6,49.105363,50.796179,0.67255976,6,1,0.4448913,23.879337,1.2364425,50.460162,0
S015762,L0212,test,8,24,ASSEMBLY_T05,2025-06-04T00:10:00Z,618.65209,15.121776,0.57561742,1.2812959,7.5078204,6.9610551,2.0717738,245.53116,56.235372,1.4425458,175.22809,61.866604,0.15186324,0.047946035,7.7693489,76,52.267484,0.38064685,1.4171605,0.99330431,0.74087024,5,3,49.315494,52.481079,0.81197702,8,2,0.73618239,24.299946,1.4116118,50.103002,0
S015763,L0212,test,8,24,ASSEMBLY_T06,2025-06-04T00:20:00Z,619.83398,14.981233,0.39360465,0.49780239,7.6135931,7.1729372,2.5143569,245.11728,53.506631,1.5601558,177.23906,61.651725,0.14266339,0.069111387,13.06218,77,52.416657,0.26780659,1.7696912,0.98946218,0.80581055,8,2,47.270462,49.237027,0.84965748,7,3,0.68452134,24.232734,1.3779782,50.18661,0
S015764,L0212,test,8,24,ASSEMBLY_T01,2025-06-04T00:30:00Z,620.76304,15.175018,1.049548,2.7340909,9.5286368,6.9173634,3.0803163,245.28909,59.862018,1.4784492,174.49156,59.611856,0.43858219,0.20179304,15.237883,78,52.398443,0.21025579,1.5533626,1.0384459,1.0229297,8,4,48.846343,50.593306,0.73087369,6,5,0.8739517,24.589568,1.4007409,50.348796,0
S015765,L0212,test,8,24,ASSEMBLY_T02,2025-06-04T00:40:00Z,622.03171,15.156851,0.28845463,0.54827746,8.8459196,7.217079,3.1245955,244.43749,55.925588,1.382851,175.76344,62.521297,0.17065927,0.10100194,11.183282,79,52.549537,0.22445163,1.1519249,1.0727015,0.76686827,9,2,48.128777,51.663595,0.84464471,8,4,0.97821497,24.49724,1.5343571,50.162395,0
S015766,L0212,test,8,24,ASSEMBLY_T03,2025-06-04T00:50:00Z,618.30928,15.138237,0.27290657,0.29095827,9.373696,7.2928544,2.9679118,248.2854,57.319476,1.5199724,177.79803,60.59819,0.38586128,0.050683501,14.228569,80,52.122001,0.30283858,1.1877817,0.88087058,0.75093674,6,4,47.707611,50.972025,0.6336415,6,2,0.35370729,24.033934,1.449919,50.421229,0
S015767,L0212,test,8,24,ASSEMBLY_T04,2025-06-04T01:00:00Z,618.80205,15.169295,0.54300386,0.90872761,7.3441495,7.1667175,2.469093,244.15731,57.592788,1.5078494,174.43287,54.137011,0.1033484,0.17203794,11.6711,81,52.272095,0.44838371,1.2361359,1.008108,0.8545305,6,5,47.539447,51.329082,0.69023864,8,3,0.70647526,24.375873,1.3722309,49.482552,0
S015768,L0212,test,8,24,ASSEMBLY_T05,2025-06-04T01:10:00Z,620.35301,15.130472,0.48139724,0.36005534,7.7530233,7.0052177,2.731646,246.69829,51.016141,1.4979072,175.16301,61.358772,0.075358454,0.17784229,13.597651,82,52.406845,0.17407702,1.2764624,0.99208547,0.80021799,7,4,47.842767,49.984756,0.8775445,7,3,0.43672121,24.199719,1.1629231,50.479662,1
S015769,L0212,test,8,24,ASSEMBLY_T06,2025-06-04T01:20:00Z,618.16518,15.019028,0.51298881,0.64387979,7.5562288,6.9279517,2.0624844,242.64943,51.576733,1.4934583,176.4504,58.386681,0.21520019,0.033166628,11.725815,83,52.320377,0.47618791,1.3868808,1.036009,0.84416673,11,2,48.734494,52.181016,0.76120514,5,2,0.63634805,24.470073,1.1590046,49.519776,0
S015770,L0212,test,8,24,ASSEMBLY_T01,2025-06-04T01:30:00Z,618.54654,15.134383,0.85186609,3.0750146,8.5591199,7.2001581,3.0091233,248.07329,56.3887,1.606201,176.9012,56.294221,0.35273106,0.17653129,14.819598,84,52.245352,0.31075524,1.182262,0.93440831,0.70420516,10,6,47.904654,52.294079,0.73664683,6,2,0.60606023,24.263623,1.1122784,50.328661,0
S015771,L0212,test,8,24,ASSEMBLY_T02,2025-06-04T01:40:00Z,618.86944,15.010414,0.50872608,0.56149728,7.6522645,6.6121034,2.6905407,245.9368,53.849488,1.522186,176.16209,56.434012,0.1376449,0.038904316,11.23113,85,52.33169,0.38565283,1.2364645,1.0038479,0.93737982,7,7,49.229261,52.897183,0.73572052,6,2,0.43307728,24.387334,1.330131,49.979733,0
S015772,L0212,test,8,24,ASSEMBLY_T03,2025-06-04T01:50:00Z,619.91564,15.212681,0.61842735,1.4417451,8.6524782,7.3518538,3.1486384,245.14631,61.956945,1.3444059,177.75032,61.652775,0.24888201,0.097366684,12.41187,86,52.292721,0.29768006,1.3239868,0.91558645,0.89563383,12,1,48.077359,49.616532,0.86021503,8,1,0.26036311,24.651655,1.2658302,50.279293,0
S015773,L0212,test,8,24,ASSEMBLY_T04,2025-06-04T02:00:00Z,616.45996,15.003454,0.65994017,1.4945973,7.5070025,7.1212969,2.5673295,248.2445,62.493776,1.5395773,174.21398,59.054587,0.44291951,0.095222666,13.74278,87,52.139096,0.27927849,1.3034701,0.93936488,0.90357899,8,4,47.268204,49.661531,0.68604801,7,2,0.41887769,24.401842,1.4436664,49.760705,0
S015774,L0212,test,8,24,ASSEMBLY_T05,2025-06-04T02:10:00Z,617.15104,15.078124,0.60607037,1.0330651,9.0176186,7.4841661,2.4089981,244.40629,56.597761,1.667875,174.90711,58.373405,0.21997837,0.075769598,8.8746231,88,52.176081,0.18077761,1.172627,1.0091953,0.83444589,8,2,48.240769,50.148657,0.68114663,8,1,0.17182862,23.387229,1.3072996,49.828821,0
S015775,L0212,test,8,24,ASSEMBLY_T06,2025-06-04T02:20:00Z,616.56269,14.976841,0.5156396,0.75080173,7.6830647,7.0644118,2.7580067,246.69003,56.305345,1.5507763,174.71111,60.116216,0.25270757,0.05790419,10.885601,89,52.017369,0.18674703,1.3445809,0.93123539,0.74391127,6,2,48.335188,51.886536,0.59478245,6,3,0.50169204,23.980436,1.3124527,50.179666,0
S015776,L0212,test,8,24,ASSEMBLY_T01,2025-06-04T02:30:00Z,618.04807,15.128403,0.55590562,0.70920202,8.3045256,7.3373233,3.7932179,246.73963,64.07537,1.4806347,176.54813,62.15393,0.24968628,0.089819847,12.42372,90,52.205295,0.32070406,1.3865313,0.92570059,0.87080483,13,3,49.007164,51.867104,0.71207863,7,1,0.70924402,24.2138,1.194761,49.64826,0
S015777,L0212,test,8,24,ASSEMBLY_T02,2025-06-04T02:40:00Z,619.22442,15.040548,0.41209414,0.66224695,7.4778572,6.8273899,2.4389269,242.01354,57.490917,1.5531824,174.53077,56.352213,0.10430838,0.10331126,12.061621,91,52.332001,0.35324209,1.1801217,0.9450973,0.93284196,9,5,47.519082,49.584808,0.6995576,7,1,0.65027685,24.20634,1.2680073,50.016703,0
S015778,L0212,test,8,24,ASSEMBLY_T03,2025-06-04T02:50:00Z,619.77294,15.069237,0.53128091,0.28261935,9.2075297,7.3959368,3.7219964,245.90285,59.68937,1.3099636,175.87452,59.857809,0.14102127,0.13087182,15.11632,92,52.335046,0.2342375,1.5185267,1.0175919,0.86458591,12,5,46.967904,48.928276,0.73157184,7,0,,,1.5356563,50.542754,0
S015779,L0212,test,8,24,ASSEMBLY_T04,2025-06-04T03:00:00Z,619.68581,15.154772,0.92184554,2.1120474,8.1455773,7.0486596,3.1724306,245.11367,54.631591,1.4573845,175.20599,61.461451,0.17275827,0.11128033,14.003331,93,52.149181,0.23893034,1.4314473,0.98304864,0.75063605,6,3,48.344375,50.376758,0.93497508,8,3,0.45308312,24.38984,1.1222045,51.028543,0
S015780,L0212,test,8,24,ASSEMBLY_T05,2025-06-04T03:10:00Z,619.95078,15.037038,0.76451037,1.3527082,8.7753006,6.6152345,2.4878722,245.57318,55.531267,1.3649865,175.91405,63.651389,0.16357066,0.058078261,10.158356,94,52.281584,0.21470848,1.6141626,0.97009608,0.81062154,5,7,47.980458,50.800851,0.82555672,7,2,0.49778111,24.349468,0.94413437,50.22217,0
S015781,L0212,test,8,24,ASSEMBLY_T06,2025-06-04T03:20:00Z,620.35846,15.211907,0.69487355,1.7969192,7.8232075,7.0281822,3.4900055,247.36916,49.742764,1.5099459,172.97113,60.833722,0.19621495,0.059311031,8.1926682,95,52.311623,0.30204808,1.0990285,0.95688759,0.81219308,6,7,48.601648,49.978065,0.821586,8,1,0.47598645,24.08127,0.81115309,50.18559,1
S015782,L0212,test,8,24,ASSEMBLY_T01,2025-06-04T03:30:00Z,618.92363,15.166096,0.67351954,1.702888,7.747899,7.3315101,3.119757,244.83894,60.043469,1.4160144,176.50599,59.104995,0.20799577,0.19322224,14.41624,96,52.220475,0.34663122,1.2350776,0.95895831,0.78592096,13,1,48.472774,52.377923,0.76826245,8,2,0.34971553,24.200143,0.9992692,49.905513,0
S015783,L0212,test,8,24,ASSEMBLY_T02,2025-06-04T03:40:00Z,618.87019,15.117346,0.56828806,0.54092269,8.1833844,6.654537,2.4906438,247.87819,55.905444,1.4167598,175.201,60.015686,0.18097296,0.05365023,11.632497,97,52.311305,0.43887758,1.645268,1.0368578,0.81458861,3,4,48.58129,50.571374,0.88738626,6,1,0.31077949,23.918377,0.90331375,49.647877,0
S015784,L0212,test,8,24,ASSEMBLY_T03,2025-06-04T03:50:00Z,619.02499,15.031449,0.49020509,1.1858087,9.4764889,7.3216235,3.7075128,245.92558,57.011747,1.4084875,176.47381,59.887574,0.35930595,0.096839568,14.66397,98,52.338926,0.37322543,1.3308433,0.9828283,0.77362941,5,6,46.484563,49.240525,0.84394887,7,1,1.8063508,24.67241,1.2857865,49.572277,0
S015785,L0212,test,8,24,ASSEMBLY_T04,2025-06-04T04:00:00Z,620.95277,15.142941,0.64223994,1.1904948,7.5951827,6.8304337,2.87577,249.49976,56.304822,1.5316812,174.95207,61.18252,0.20699769,0.096119279,11.488518,99,52.484309,0.35573701,1.4627157,1.0301865,0.87535333,8,8,48.364275,50.040734,0.74238753,8,3,0.497368,24.37431,1.3450283,49.808696,1
S015786,L0212,test,8,24,ASSEMBLY_T05,2025-06-04T04:10:00Z,621.29901,15.194596,0.5708897,0.74725179,8.820571,6.8280584,2.1436064,244.1904,59.557222,1.4850976,173.11329,57.458825,0.31139693,0.076237368,10.492221,100,52.419711,0.3079238,1.4995093,1.0338173,0.81763021,8,1,47.72546,49.674806,0.96758695,6,4,0.62736461,24.401888,0.99896352,50.177951,0
S015787,L0212,test,8,24,ASSEMBLY_T06,2025-06-04T04:20:00Z,621.49293,15.028184,0.56279916,2.0306334,7.9968693,7.3126189,2.7368217,245.75108,50.935283,1.5116813,175.53378,58.115157,0.3113041,0.067327069,10.453412,101,52.481272,0.18330558,1.215079,1.0509829,0.84806256,17,10,48.65805,50.554173,0.79099554,7,3,0.7664582,24.287681,1.4225872,50.89667,0
S015788,L0212,test,8,24,ASSEMBLY_T01,2025-06-04T04:30:00Z,618.29913,15.114902,0.40522817,1.2638204,7.3372039,7.177046,2.8280484,247.31968,57.484767,1.401291,175.20374,55.912563,0.1896324,0.096622555,13.52648,102,52.177638,0.36838987,1.383639,0.92373185,0.86430872,11,3,49.025799,54.498344,0.72527006,8,2,0.46198013,24.429903,1.3457349,50.487331,0
S015789,L0212,test,8,24,ASSEMBLY_T02,2025-06-04T04:40:00Z,620.32684,15.031072,0.50853879,0.72143125,7.9961509,7.1068258,2.7633874,243.25828,55.573517,1.4157397,176.39186,60.182392,0.20977239,0.049769088,11.778525,103,52.367303,0.40473446,1.6221124,0.93306198,0.8916301,3,4,47.604032,50.428376,0.89688603,7,1,0.62926392,24.911329,1.571197,51.008402,1
S015790,L0212,test,8,24,ASSEMBLY_T03,2025-06-04T04:50:00Z,618.37378,15.180572,0.43704682,0.61464221,7.9334216,7.3899848,3.6879659,246.91738,61.483907,1.532185,175.54122,58.586358,0.26281355,0.096576231,12.500061,104,52.252962,0.26320518,1.1210453,0.96602334,0.77589675,7,7,47.864267,50.877544,0.75984134,6,0,,,1.1952993,49.143648,0
S015791,L0212,test,8,24,ASSEMBLY_T04,2025-06-04T05:00:00Z,621.95754,15.160438,0.30454154,0.53251227,8.8537579,6.8502888,3.1741578,245.02587,56.768284,1.5213472,174.73383,57.375501,0.21975137,0.064675223,9.1294956,105,52.512325,0.22089059,1.644284,1.003628,0.79211394,7,6,47.831619,50.659973,0.79527123,7,1,1.0132986,25.269787,1.1586995,50.226542,0
S015792,L0212,test,8,24,ASSEMBLY_T05,2025-06-04T05:10:00Z,620.41771,15.12055,0.69787455,0.98593813,7.6298407,7.0793887,2.819897,243.05469,55.935096,1.5439027,173.48711,59.49921,0.10689019,0.079960339,8.6363016,106,52.464518,0.27980395,1.6035028,0.98774912,0.82631792,11,3,47.780313,50.167717,0.80297616,6,1,0.13973937,23.679733,1.0186745,49.738237,0
S015793,L0212,test,8,24,ASSEMBLY_T06,2025-06-04T05:20:00Z,622.05408,15.108127,0.45526141,0.84744868,8.1109664,6.925767,3.053092,247.73219,60.89407,1.5671116,175.59284,60.936939,0.09785339,0.075238898,10.135752,107,52.557363,0.33228061,1.2784605,1.0036634,0.79290931,8,5,48.107487,50.222752,0.76530652,7,2,0.51996497,24.530567,1.2671636,50.47203,0
S015794,L0212,test,8,24,ASSEMBLY_T01,2025-06-04T05:30:00Z,618.85,15.011113,0.58258205,2.1382114,7.9427324,7.3729734,3.3527741,247.94028,56.769184,1.5790349,176.20577,60.34901,0.30189692,0.19348998,13.071956,108,52.29434,0.26429538,1.611515,1.0208646,0.85798866,7,7,47.793777,50.423396,0.98465701,7,4,0.52366043,24.296351,1.6793355,50.393886,0
S015795,L0212,test,8,24,ASSEMBLY_T02,2025-06-04T05:40:00Z,616.76743,14.987641,0.60047455,1.2684114,7.8876275,7.2468295,2.9757309,247.26172,54.424506,1.5093756,174.01945,58.427787,0.20957504,0.086593783,12.061319,109,52.17459,0.20999744,1.4422941,0.97108147,0.78324378,2,2,48.2226,51.164553,0.77084933,8,3,0.46287362,24.456084,1.2361522,49.74455,0
S015796,L0212,test,8,24,ASSEMBLY_T03,2025-06-04T05:50:00Z,619.76043,15.032179,0.55177242,1.3777372,9.131407,7.1687292,3.1777139,245.8618,49.796094,1.6065075,176.15007,58.660815,0.31497147,0.16360066,12.455252,110,52.39457,0.26146473,1.384566,0.98720603,0.76144768,5,6,48.967038,52.199484,0.94691137,8,1,0.45426215,24.111695,1.1005518,50.209057,0
S015797,L0212,test,8,24,ASSEMBLY_T04,2025-06-04T06:00:00Z,618.54864,15.021765,0.45545687,0.4455282,6.8471092,7.2832272,2.6996793,243.65007,54.234333,1.470576,173.57721,59.063077,0.15031304,0.067473427,10.527522,111,52.345172,0.1184957,1.27099,0.91241979,0.84119386,8,7,47.410087,49.817131,0.66161534,8,3,0.42281652,24.138981,1.3905066,49.105979,0
S015798,L0212,test,8,24,ASSEMBLY_T05,2025-06-04T06:10:00Z,618.71935,15.13784,0.51097751,0.44445445,9.1093417,6.9674832,2.7492282,244.02662,52.912279,1.6017291,174.5913,60.342054,0.23265756,0.12067132,12.223495,112,52.142031,0.32378506,1.4386208,0.98666034,0.75648719,8,3,47.573995,52.407602,0.96681844,7,4,0.52869905,24.670532,1.5680105,49.963124,0
S015799,L0212,test,8,24,ASSEMBLY_T06,2025-06-04T06:20:00Z,618.07656,15.106134,0.54902208,0.8524516,7.4038638,7.1736996,2.5419377,245.96313,55.574089,1.4334324,176.97637,63.460042,0.17747003,0.11447817,12.836563,113,52.28701,0.36439037,1.5686289,1.0292528,0.79257299,8,5,48.793298,51.415439,0.76548507,8,3,0.2449564,24.313692,1.1309086,49.572124,0
S015800,L0212,test,8,24,ASSEMBLY_T01,2025-06-04T06:30:00Z,620.07765,15.082946,0.36778752,0.48810716,7.3088429,7.1956598,2.698567,248.00744,52.650369,1.4211471,174.85189,57.851558,0.33985992,0.08035601,12.181441,114,52.495049,0.28782333,1.4016982,1.0494219,0.91635341,12,5,47.842855,52.351629,0.73799668,8,1,0.4247466,24.460116,1.1466307,50.191908,0
S015801,L0212,test,8,24,ASSEMBLY_T02,2025-06-04T06:40:00Z,618.89296,15.11635,0.71569152,0.68026463,7.2105848,7.2270688,2.5993432,243.59493,56.152644,1.4067947,176.38569,60.562238,0.20915994,0.082463806,10.286499,115,52.265116,0.31815782,1.061189,0.89106453,0.83609995,12,6,47.293735,50.374729,0.70458602,7,3,0.35491801,24.480078,1.5035847,50.454514,0
S015802,L0212,test,8,24,ASSEMBLY_T03,2025-06-04T06:50:00Z,619.006,15.090088,0.86565361,1.628564,7.9299256,7.2858665,3.7524959,246.9047,53.671348,1.4563841,174.39247,60.123179,0.44590344,0.22633523,12.855289,116,52.457389,0.35188233,1.4275858,1.0537758,0.91734555,9,8,47.872755,51.419263,0.89049986,7,1,0.34923199,24.182625,1.3061703,49.913613,1
S015803,L0213,test,12,36,ASSEMBLY_T03,2025-06-04T03:40:00Z,615.48679,13.112719,0.61463276,1.3795364,8.1548373,7.0127989,3.2058625,248.87532,59.884789,1.474603,177.67834,58.579173,0.16722585,0.15955721,16.900767,100,31.487148,0.35363268,1.289476,1.0372115,0.75888522,12,6,30.353472,32.855409,0.75429603,11,2,0.50043823,24.404553,1.0142922,50.51666,0
S015804,L0213,test,12,36,ASSEMBLY_T04,2025-06-04T03:50:00Z,613.53581,13.002783,0.69944728,0.83989381,8.4316287,7.099643,2.9504412,245.10172,60.155146,1.4308595,177.74737,59.416818,0.4729661,0.1805198,15.735405,101,31.535298,0.27791014,1.4268506,0.94881661,0.81279475,12,5,30.129025,32.521477,0.79137478,11,2,0.53318631,24.024071,1.1458694,49.70118,0
S015805,L0213,test,12,36,ASSEMBLY_T05,2025-06-04T04:00:00Z,612.77645,13.074377,0.40651254,0.5079926,7.1929835,7.0688252,2.226799,244.79483,57.570033,1.4497404,175.4431,58.600266,0.18770073,0.12387553,11.920799,102,31.267544,0.26742831,1.6126907,0.87027155,0.79866457,7,5,30.065766,31.95038,0.8940451,7,1,0.44551237,24.466313,1.3145223,50.34393,0
S015806,L0213,test,12,36,ASSEMBLY_T06,2025-06-04T04:10:00Z,614.56032,13.051217,0.74632794,0.99784826,9.1023956,7.3299847,2.7220152,244.32963,53.093117,1.4272849,174.2046,54.513452,0.3354576,0.2754743,13.761707,103,31.507157,0.45917935,1.6256982,0.9414987,0.74404048,13,9,30.047938,32.272387,0.88471379,10,4,0.47308281,24.207887,1.5985274,50.130707,0
S015807,L0213,test,12,36,ASSEMBLY_T01,2025-06-04T04:20:00Z,614.86859,13.029997,0.63040664,2.1989604,10.128619,6.7459759,3.2152211,244.7641,56.627483,1.5436849,176.90058,56.251626,0.59536639,0.24951379,16.074085,104,31.53802,0.32810239,1.4815989,0.97500281,0.83647464,15,4,30.478757,31.908357,0.79561066,9,4,0.38305141,24.251838,0.91064119,49.699404,0
S015808,L0213,test,12,36,ASSEMBLY_T02,2025-06-04T04:30:00Z,614.69298,13.020449,0.53822966,0.76549026,7.9392222,7.0659041,2.3519571,241.7676,54.040142,1.3664734,176.69238,56.707652,0.12133565,0.17035182,13.667945,105,31.528849,0.35468727,2.0740225,1.0358595,0.80598737,17,10,30.257268,31.477518,0.86674356,9,3,0.46414786,24.270149,1.4969207,49.979656,0
S015809,L0213,test,12,36,ASSEMBLY_T03,2025-06-04T04:40:00Z,616.2445,13.056987,0.77257966,2.2871579,8.5766728,7.3137382,2.7754287,248.46316,56.697268,1.5435991,176.5015,59.087802,0.17252026,0.17544145,16.554526,106,31.649262,0.32581479,1.7042874,0.94013663,0.84824201,14,5,29.851755,31.660438,0.95842691,9,3,0.40346108,24.312905,1.1342589,50.141686,0
S015810,L0213,test,12,36,ASSEMBLY_T04,2025-06-04T04:50:00Z,614.14412,13.051067,0.65260598,1.1890242,7.8887909,7.1069246,3.494685,244.33299,57.408589,1.5402698,174.81513,59.986402,0.53793616,0.10917074,12.104834,107,31.458509,0.29420509,1.5311587,0.95656699,0.73778728,16,5,30.631318,31.776385,0.80643753,10,1,0.13834459,23.989387,1.1930883,49.604617,0
S015811,L0213,test,12,36,ASSEMBLY_T05,2025-06-04T05:00:00Z,613.1115,13.066295,0.75919094,1.1670545,7.7372878,7.5038946,3.1075533,242.97987,54.977506,1.5730615,174.44253,57.174831,0.20914671,0.057767647,9.9901703,108,31.43763,0.29653783,1.6973839,0.98861522,0.74824191,11,6,29.625256,31.087711,0.85653642,11,1,0.28012335,24.235636,1.3106217,49.705971,0
S015812,L0213,test,12,36,ASSEMBLY_T06,2025-06-04T05:10:00Z,616.96969,13.197872,0.50446997,1.247892,7.6859852,6.907901,2.6015925,245.29722,55.24595,1.6147154,175.12401,61.035014,0.53686829,0.2025595,14.669439,109,31.547065,0.33643707,1.6099199,1.0446605,0.82233056,10,3,30.609334,32.312833,0.96306969,10,5,0.82068628,24.431384,1.2268268,50.253474,0
