base_die_id,base_lot_id,receiving_lot_id,base_die_source,probe_time_utc,base_die_thickness_um,base_leakage_current_ua,base_probe_pass,split,inventory_status
B0014927,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.382598,1.2195493,1,validation,assembled
B0014928,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.162204,1.0777448,1,validation,assembled
B0014929,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.174219,1.547126,1,validation,assembled
B0014930,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.021889,1.190272,1,validation,assembled
B0014931,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.394136,0.94099095,1,validation,assembled
B0014932,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.780848,1.0871337,1,validation,assembled
B0014933,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.289849,1.660052,1,validation,assembled
B0014934,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.109763,1.3854493,1,validation,assembled
B0014935,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.669912,1.2610866,1,validation,assembled
B0014936,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.809695,0.92914553,1,validation,assembled
B0014937,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.747231,1.5950801,1,validation,assembled
B0014938,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.2233,1.6023738,1,validation,assembled
B0014939,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.542802,1.7980172,1,validation,assembled
B0014940,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.822912,1.2327215,0,validation,rejected
B0014941,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.409624,1.3090395,1,validation,assembled
B0014942,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.394029,0.84906882,1,validation,assembled
B0014943,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.062023,1.4202095,1,validation,assembled
B0014944,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.800245,1.0396602,1,validation,assembled
B0014945,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.123048,1.3158849,1,validation,assembled
B0014946,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.76392,1.1788237,1,validation,assembled
B0014947,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.033754,1.4878804,1,validation,assembled
B0014948,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.331092,1.30229,1,validation,assembled
B0014949,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.467989,1.1978777,1,validation,assembled
B0014950,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.153832,1.214862,1,validation,assembled
B0014951,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.712427,1.1878934,1,validation,assembled
B0014952,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.598651,1.9110893,1,validation,assembled
B0014953,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.846488,1.4168723,1,validation,assembled
B0014954,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.189008,1.4383955,1,validation,assembled
B0014955,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.460745,1.0647581,1,validation,assembled
B0014956,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.85803,1.0725489,1,validation,assembled
B0014957,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.436224,0.89706676,1,validation,assembled
B0014958,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.745867,1.0682078,1,validation,assembled
B0014959,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.020112,1.0357378,1,validation,assembled
B0014960,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.353771,1.2940596,0,validation,rejected
B0014961,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.100855,1.392226,1,validation,assembled
B0014962,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.195378,0.78542121,1,validation,assembled
B0014963,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.647777,1.1498278,1,validation,assembled
B0014964,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.18859,0.80557178,1,validation,assembled
B0014965,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.058882,0.94658665,1,validation,assembled
B0014966,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.755538,1.4383178,1,validation,assembled
B0014967,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.348051,1.267306,1,validation,assembled
B0014968,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.136496,1.1379237,1,validation,assembled
B0014969,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.643409,1.3244116,1,validation,assembled
B0014970,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.557582,0.9959008,1,validation,assembled
B0014971,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.811685,1.2051812,1,validation,assembled
B0014972,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.410595,0.86511883,1,validation,assembled
B0014973,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.926764,1.0249228,1,validation,assembled
B0014974,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.778336,0.98881957,1,validation,assembled
B0014975,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.720583,1.6039206,1,validation,assembled
B0014976,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.46171,1.3229629,1,validation,assembled
B0014977,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.288889,0.87607137,1,validation,assembled
B0014978,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.319308,1.2460924,1,validation,assembled
B0014979,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.598682,0.97608536,1,validation,assembled
B0014980,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.541373,1.2609362,1,validation,assembled
B0014981,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.651897,1.0368661,1,validation,assembled
B0014982,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.399617,1.3371737,1,validation,eligible_unassigned
B0014983,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.720533,0.91475792,1,validation,eligible_unassigned
B0014984,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.646213,1.4278821,1,validation,eligible_unassigned
B0014985,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.272865,0.83674401,1,validation,eligible_unassigned
B0014986,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,50.09968,1.477735,1,validation,eligible_unassigned
B0014987,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.922689,1.1727103,1,validation,eligible_unassigned
B0014988,BL0177,L0177,synthetic_internal_HBM3E,2025-04-25T00:00:00Z,49.889995,0.98812026,1,validation,eligible_unassigned
B0014989,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.781525,1.2738744,1,validation,assembled
B0014990,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.989107,1.6425984,1,validation,assembled
B0014991,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.959687,1.3124785,1,validation,assembled
B0014992,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.567341,1.6493577,1,validation,assembled
B0014993,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.417541,1.3131522,1,validation,assembled
B0014994,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.873401,1.3709516,1,validation,assembled
B0014995,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.6634,1.382352,1,validation,assembled
B0014996,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.031603,1.4282508,1,validation,assembled
B0014997,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.679036,1.6533921,1,validation,assembled
B0014998,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.034008,1.3994419,1,validation,assembled
B0014999,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.712932,0.89143513,1,validation,assembled
B0015000,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.681247,1.3687373,1,validation,assembled
B0015001,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.318856,0.94504859,1,validation,assembled
B0015002,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.40328,1.289641,1,validation,assembled
B0015003,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.707548,1.0891576,1,validation,assembled
B0015004,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.162014,1.1766519,1,validation,assembled
B0015005,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.157312,1.4309017,1,validation,assembled
B0015006,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.136944,2.4349315,1,validation,assembled
B0015007,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.702751,1.2402857,1,validation,assembled
B0015008,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.117695,0.97066832,1,validation,assembled
B0015009,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.017741,1.5278534,1,validation,assembled
B0015010,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.453039,1.2847172,1,validation,assembled
B0015011,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.355372,1.4907416,1,validation,assembled
B0015012,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.058582,1.763403,1,validation,assembled
B0015013,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.583685,1.4592258,1,validation,assembled
B0015014,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.156729,1.2767383,1,validation,assembled
B0015015,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.761503,0.82113967,1,validation,assembled
B0015016,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.0547,1.5408443,1,validation,assembled
B0015017,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.527871,1.2896517,1,validation,assembled
B0015018,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.459603,1.3346563,1,validation,assembled
B0015019,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.266677,2.0754794,1,validation,assembled
B0015020,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.375123,1.3579168,1,validation,assembled
B0015021,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.95162,1.899834,1,validation,assembled
B0015022,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.028683,1.3950462,1,validation,assembled
B0015023,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.992646,1.5414832,1,validation,assembled
B0015024,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.818561,1.4771063,1,validation,assembled
B0015025,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.984964,2.4008873,1,validation,assembled
B0015026,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.638833,1.2794114,1,validation,assembled
B0015027,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.149947,1.1234329,1,validation,assembled
B0015028,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.592683,1.6397729,1,validation,assembled
B0015029,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.196693,0.82488055,0,validation,rejected
B0015030,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.090998,1.3966587,1,validation,assembled
B0015031,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.883436,1.0141029,1,validation,assembled
B0015032,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.118355,1.1557704,1,validation,assembled
B0015033,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.873719,1.0090881,1,validation,assembled
B0015034,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.665408,1.314378,1,validation,assembled
B0015035,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.854475,1.2629981,1,validation,assembled
B0015036,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.454903,0.87812262,1,validation,assembled
B0015037,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.570831,1.5047155,1,validation,assembled
B0015038,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.328928,1.7475553,1,validation,assembled
B0015039,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.094436,1.4233424,1,validation,assembled
B0015040,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.971321,1.1082467,1,validation,assembled
B0015041,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.752612,1.2966604,1,validation,assembled
B0015042,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.170891,1.7357521,1,validation,assembled
B0015043,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.681862,1.2129365,1,validation,assembled
B0015044,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.33472,1.9719854,1,validation,assembled
B0015045,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.92289,1.582933,1,validation,assembled
B0015046,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.622245,1.5307319,1,validation,assembled
B0015047,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.239509,1.2051294,1,validation,assembled
B0015048,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.110752,1.4417221,1,validation,assembled
B0015049,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.039604,1.2792711,1,validation,assembled
B0015050,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.777055,1.243215,1,validation,assembled
B0015051,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.793895,1.4341516,1,validation,eligible_unassigned
B0015052,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.8052,1.4602919,1,validation,eligible_unassigned
B0015053,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.359315,1.125208,1,validation,eligible_unassigned
B0015054,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.673921,1.5104217,1,validation,eligible_unassigned
B0015055,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.345195,1.2453428,1,validation,eligible_unassigned
B0015056,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,50.215554,1.183921,1,validation,eligible_unassigned
B0015057,BL0178,L0178,synthetic_internal_HBM3E,2025-04-25T12:00:00Z,49.880686,1.3082925,1,validation,eligible_unassigned
B0015058,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.940354,1.4695717,1,validation,assembled
B0015059,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.169053,1.3403871,1,validation,assembled
B0015060,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.476531,1.0611969,1,validation,assembled
B0015061,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.965073,1.9474598,1,validation,assembled
B0015062,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.789347,1.4768774,1,validation,assembled
B0015063,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,50.148309,1.1924033,1,validation,assembled
B0015064,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.527735,1.2981466,1,validation,assembled
B0015065,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.848175,1.0857557,1,validation,assembled
B0015066,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.539084,1.4888886,1,validation,assembled
B0015067,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,50.251562,1.3519659,1,validation,assembled
B0015068,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,50.293823,1.206805,1,validation,assembled
B0015069,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.560948,1.4191587,1,validation,assembled
B0015070,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.292712,1.0683708,1,validation,assembled
B0015071,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,50.622511,1.5075282,1,validation,assembled
B0015072,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.45132,1.6271913,1,validation,assembled
B0015073,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,50.372963,1.3459802,1,validation,assembled
B0015074,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.973618,1.2933849,1,validation,assembled
B0015075,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,50.014497,1.4460838,1,validation,assembled
B0015076,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.63079,1.4477578,1,validation,assembled
B0015077,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,50.040653,1.3822601,1,validation,assembled
B0015078,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,50.202881,1.4518951,1,validation,assembled
B0015079,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.645168,1.6246517,1,validation,assembled
B0015080,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,50.169294,1.2912423,1,validation,assembled
B0015081,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,50.297622,1.0326584,1,validation,assembled
B0015082,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,50.257087,1.0053212,1,validation,assembled
B0015083,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.761852,1.0401741,1,validation,assembled
B0015084,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,50.078188,1.748923,1,validation,assembled
B0015085,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,50.03467,1.697935,1,validation,assembled
B0015086,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.786217,1.1774538,1,validation,assembled
B0015087,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.517003,1.4339003,1,validation,assembled
B0015088,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.466444,1.3533415,1,validation,assembled
B0015089,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,50.139759,1.1250094,1,validation,assembled
B0015090,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,50.382639,1.4470484,1,validation,assembled
B0015091,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.819302,1.7561815,1,validation,assembled
B0015092,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.908903,1.2670693,1,validation,assembled
B0015093,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.221009,1.404979,1,validation,assembled
B0015094,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,50.111322,1.4273546,1,validation,assembled
B0015095,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.777674,0.83166057,1,validation,assembled
B0015096,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.863069,1.1832817,1,validation,assembled
B0015097,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,50.279456,1.426753,1,validation,assembled
B0015098,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.202256,1.1153551,0,validation,rejected
B0015099,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,50.034351,1.0694252,1,validation,assembled
B0015100,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,50.101967,1.345763,1,validation,assembled
B0015101,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.5827,1.3002738,1,validation,assembled
B0015102,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.893816,1.1785129,1,validation,assembled
B0015103,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.599882,0.80182348,1,validation,assembled
B0015104,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.683241,1.0522791,1,validation,assembled
B0015105,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.86387,0.83473647,1,validation,assembled
B0015106,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.862984,1.2429936,1,validation,assembled
B0015107,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,49.630142,1.2713337,1,validation,assembled
B0015108,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,50.827571,0.93641211,1,validation,assembled
B0015109,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,50.249884,1.1957355,1,validation,assembled
B0015110,BL0179,L0179,synthetic_internal_HBM3E,2025-04-26T00:00:00Z,50.176302,1.1088885,1,validation,assembled
