die_id,available_time_utc,tsv_count_assumed,tsv_pitch_um_assumed,tsv_diameter_um,tsv_etched_depth_um,tsv_etch_aspect_ratio,tsv_conductor_length_um,tsv_sidewall_angle_deg,tsv_liner_thickness_nm,tsv_copper_void_pct,tsv_resistance_mohm,detected_tsv_open_count,detected_tsv_short_count,tsv_continuity_pass
D0183630,2025-06-11T07:44:00Z,8192,35,,,,32.080429,,,,30.860557,0,0,1
D0183631,2025-06-11T07:44:00Z,8192,35,,,,31.741439,,,,29.515548,0,0,1
D0183632,2025-06-11T07:44:00Z,8192,35,,,,31.44735,,,,30.355472,0,0,1
D0183633,2025-06-11T07:44:00Z,8192,35,,,,31.937999,,,,30.891008,0,0,1
D0183634,2025-06-11T07:44:00Z,8192,35,,,,31.844014,,,,31.71175,0,0,1
D0183635,2025-06-11T07:44:00Z,8192,35,5.0347294,65.824386,13.074066,31.878283,89.437127,204.33765,0.62282951,31.074651,0,0,1
D0183636,2025-06-11T07:44:00Z,8192,35,,,,31.735156,,,,31.874724,0,0,1
D0183637,2025-06-11T07:44:00Z,8192,35,,,,31.484617,,,,31.391777,0,0,1
D0183638,2025-06-11T07:44:00Z,8192,35,5.1499189,65.396177,12.698487,31.993702,89.500573,205.41813,0.31112972,28.509552,0,0,1
D0183639,2025-06-11T07:44:00Z,8192,35,,,,31.930297,,,,30.4531,0,0,1
D0183640,2025-06-11T07:44:00Z,8192,35,,,,31.605276,,,,31.803538,0,0,1
D0183641,2025-06-11T07:44:00Z,8192,35,,,,31.53162,,,,29.276684,0,0,1
D0183642,2025-06-11T07:44:00Z,8192,35,5.0066979,65.00456,12.98352,31.614844,89.417315,201.94984,0.72001605,31.141878,0,0,1
D0183643,2025-06-11T07:44:00Z,8192,35,,,,31.588262,,,,30.109264,0,0,1
D0183644,2025-06-11T07:44:00Z,8192,35,,,,31.05861,,,,30.948731,0,0,1
D0183645,2025-06-11T07:44:00Z,8192,35,,,,31.560762,,,,30.568348,0,0,1
D0183646,2025-06-11T07:44:00Z,8192,35,,,,31.743901,,,,30.564669,0,0,1
D0183647,2025-06-11T07:44:00Z,8192,35,5.1607636,65.247637,12.64302,31.719909,89.3624,207.53173,0.48062903,29.161476,0,0,1
D0183648,2025-06-11T07:44:00Z,8192,35,,,,32.023315,,,,31.154322,0,0,1
D0183649,2025-06-11T07:52:00Z,8192,35,,,,32.671266,,,,30.117741,0,0,1
D0183650,2025-06-11T07:52:00Z,8192,35,,,,32.682507,,,,29.795601,0,0,1
D0183651,2025-06-11T07:52:00Z,8192,35,,,,32.474597,,,,28.459862,0,0,1
D0183652,2025-06-11T07:52:00Z,8192,35,5.2070408,66.951045,12.857792,32.670711,89.179034,209.32731,1.6797378,28.866626,0,0,1
D0183653,2025-06-11T07:52:00Z,8192,35,,,,32.514524,,,,29.728849,1,0,0
D0183654,2025-06-11T07:52:00Z,8192,35,,,,32.586732,,,,29.221873,0,0,1
D0183655,2025-06-11T07:52:00Z,8192,35,5.2115448,65.965448,12.657561,32.610451,89.351248,212.28181,1.691908,30.284499,0,0,1
D0183656,2025-06-11T07:52:00Z,8192,35,,,,32.282223,,,,29.985452,0,0,1
D0183657,2025-06-11T07:52:00Z,8192,35,,,,32.740843,,,,31.770832,0,0,1
D0183658,2025-06-11T07:52:00Z,8192,35,,,,32.551609,,,,29.812236,0,0,1
D0183659,2025-06-11T07:52:00Z,8192,35,,,,32.544573,,,,29.347874,0,0,1
D0183660,2025-06-11T07:52:00Z,8192,35,,,,32.570281,,,,30.437668,0,0,1
D0183661,2025-06-11T07:52:00Z,8192,35,,,,32.712928,,,,29.717883,0,0,1
D0183662,2025-06-11T07:52:00Z,8192,35,,,,32.899785,,,,30.469403,0,0,1
D0183663,2025-06-11T07:52:00Z,8192,35,,,,32.177013,,,,29.942378,0,0,1
D0183664,2025-06-11T07:52:00Z,8192,35,5.1467763,66.78533,12.976148,32.818451,89.282823,208.49428,1.7418525,30.797536,1,0,0
D0183665,2025-06-11T07:52:00Z,8192,35,,,,32.685229,,,,30.281119,0,0,1
D0183666,2025-06-11T07:52:00Z,8192,35,,,,32.966615,,,,28.761241,0,0,1
D0183667,2025-06-11T07:52:00Z,8192,35,,,,32.306069,,,,29.332248,0,0,1
D0183668,2025-06-11T07:52:00Z,8192,35,,,,32.717593,,,,30.597922,0,0,1
D0183669,2025-06-11T07:52:00Z,8192,35,,,,32.590058,,,,29.957398,0,0,1
D0183670,2025-06-11T07:52:00Z,8192,35,5.2319908,65.739103,12.564835,32.82093,89.236646,205.44249,3.3310206,28.116713,0,0,1
D0183671,2025-06-11T07:52:00Z,8192,35,,,,32.332176,,,,30.062439,0,0,1
D0183672,2025-06-11T07:52:00Z,8192,35,5.1764939,67.046247,12.952057,32.38426,89.241367,211.29078,2.0703315,30.864038,1,0,0
D0183673,2025-06-11T07:52:00Z,8192,35,,,,32.837815,,,,30.533631,0,0,1
D0183674,2025-06-11T07:52:00Z,8192,35,,,,32.960843,,,,27.970311,0,0,1
D0183675,2025-06-11T07:52:00Z,8192,35,,,,33.028869,,,,30.045376,0,0,1
D0183676,2025-06-11T07:52:00Z,8192,35,,,,32.543106,,,,28.791374,0,0,1
D0183677,2025-06-11T07:52:00Z,8192,35,,,,32.512521,,,,29.33148,0,0,1
D0183678,2025-06-11T07:52:00Z,8192,35,5.3164087,67.189542,12.638145,32.770733,89.272073,212.56418,1.6973579,28.455902,0,0,1
D0183679,2025-06-11T07:52:00Z,8192,35,,,,32.58113,,,,31.079726,0,0,1
D0183680,2025-06-11T07:52:00Z,8192,35,,,,32.611435,,,,29.642895,0,0,1
D0183681,2025-06-11T08:00:00Z,8192,35,,,,31.793812,,,,30.912657,0,0,1
D0183682,2025-06-11T08:00:00Z,8192,35,,,,31.866289,,,,28.758624,0,0,1
D0183683,2025-06-11T08:00:00Z,8192,35,,,,31.851774,,,,30.003869,0,0,1
D0183684,2025-06-11T08:00:00Z,8192,35,,,,31.807494,,,,29.465473,0,0,1
D0183685,2025-06-11T08:00:00Z,8192,35,,,,31.187411,,,,28.39464,0,0,1
D0183686,2025-06-11T08:00:00Z,8192,35,,,,31.989293,,,,32.25764,0,0,1
D0183687,2025-06-11T08:00:00Z,8192,35,,,,31.402705,,,,31.961469,0,0,1
D0183688,2025-06-11T08:00:00Z,8192,35,5.1118201,65.048143,12.725045,31.439972,89.459547,193.67845,0.40502252,29.696847,0,0,1
D0183689,2025-06-11T08:00:00Z,8192,35,5.011535,66.339784,13.237418,31.950115,89.403099,203.18665,0.19616547,30.884488,0,0,1
D0183690,2025-06-11T08:00:00Z,8192,35,,,,31.01722,,,,30.438253,0,0,1
D0183691,2025-06-11T08:00:00Z,8192,35,,,,32.043318,,,,28.871196,0,0,1
D0183692,2025-06-11T08:00:00Z,8192,35,,,,31.983285,,,,30.98388,0,0,1
D0183693,2025-06-11T08:00:00Z,8192,35,5.1104246,65.365469,12.790614,31.390458,89.302732,200.81164,0.54911983,29.545681,0,0,1
D0183694,2025-06-11T08:00:00Z,8192,35,,,,32.31547,,,,29.82391,0,0,1
D0183695,2025-06-11T08:00:00Z,8192,35,5.1183503,66.151236,12.924327,32.038331,89.369292,202.26921,0.60134895,29.708859,0,0,1
D0183696,2025-06-11T08:00:00Z,8192,35,,,,31.900111,,,,31.212308,0,0,1
D0183697,2025-06-11T08:00:00Z,8192,35,,,,31.664444,,,,30.209595,0,0,1
D0183698,2025-06-11T08:00:00Z,8192,35,,,,31.518697,,,,28.448213,0,0,1
D0183699,2025-06-11T08:00:00Z,8192,35,,,,31.601855,,,,29.902118,0,0,1
D0183700,2025-06-11T08:00:00Z,8192,35,,,,31.595956,,,,28.738615,0,0,1
D0183701,2025-06-11T08:00:00Z,8192,35,,,,31.126816,,,,29.39244,0,0,1
D0183702,2025-06-11T08:00:00Z,8192,35,,,,31.269393,,,,30.173204,0,0,1
D0183703,2025-06-11T08:00:00Z,8192,35,5.1049002,65.584433,12.847349,31.467571,89.386226,203.28908,0.37569654,29.75457,0,0,1
D0183704,2025-06-11T08:00:00Z,8192,35,,,,31.596601,,,,29.288023,0,0,1
D0183705,2025-06-11T08:00:00Z,8192,35,,,,31.610246,,,,29.25599,0,0,1
D0183706,2025-06-11T08:00:00Z,8192,35,,,,30.830457,,,,31.351302,0,0,1
D0183707,2025-06-11T08:00:00Z,8192,35,,,,31.296572,,,,30.240869,0,0,1
D0183708,2025-06-11T08:00:00Z,8192,35,,,,31.482104,,,,29.730882,0,0,1
D0183709,2025-06-11T08:00:00Z,8192,35,5.0777358,65.871198,12.972553,31.330063,89.468977,196.36713,0.31509218,29.316482,0,0,1
D0183710,2025-06-11T08:00:00Z,8192,35,,,,31.853392,,,,30.306602,0,0,1
D0183711,2025-06-11T08:00:00Z,8192,35,,,,31.414263,,,,29.663508,0,0,1
D0183712,2025-06-11T08:00:00Z,8192,35,5.0873958,65.40356,12.856,31.742609,89.377367,204.5464,0.28097817,28.995289,0,0,1
D0183713,2025-06-11T08:08:00Z,8192,35,,,,31.758406,,,,30.325302,0,0,1
D0183714,2025-06-11T08:08:00Z,8192,35,,,,31.848581,,,,30.114877,0,0,1
D0183715,2025-06-11T08:08:00Z,8192,35,,,,31.791858,,,,30.758121,0,0,1
D0183716,2025-06-11T08:08:00Z,8192,35,,,,32.280319,,,,30.229218,0,0,1
D0183717,2025-06-11T08:08:00Z,8192,35,,,,31.395332,,,,28.721012,0,0,1
D0183718,2025-06-11T08:08:00Z,8192,35,,,,31.934192,,,,31.522934,0,0,1
D0183719,2025-06-11T08:08:00Z,8192,35,,,,31.841387,,,,30.026489,0,0,1
D0183720,2025-06-11T08:08:00Z,8192,35,,,,31.901575,,,,30.85761,0,0,1
D0183721,2025-06-11T08:08:00Z,8192,35,,,,31.525218,,,,29.319869,0,0,1
D0183722,2025-06-11T08:08:00Z,8192,35,5.1030029,65.405266,12.817015,31.747074,89.383737,205.87707,0.3953177,29.617036,0,0,1
D0183723,2025-06-11T08:08:00Z,8192,35,,,,32.003171,,,,29.556918,0,0,1
D0183724,2025-06-11T08:08:00Z,8192,35,,,,31.868151,,,,29.482416,0,0,1
D0183725,2025-06-11T08:08:00Z,8192,35,5.0553421,65.7475,13.005549,32.165805,89.400532,200.88521,0.21374452,30.562685,0,0,1
D0183726,2025-06-11T08:08:00Z,8192,35,,,,32.477242,,,,31.400412,0,0,1
D0183727,2025-06-11T08:08:00Z,8192,35,,,,31.600754,,,,30.465092,0,0,1
D0183728,2025-06-11T08:08:00Z,8192,35,,,,31.798863,,,,30.714539,0,0,1
D0183729,2025-06-11T08:08:00Z,8192,35,,,,31.822829,,,,30.598014,0,0,1
D0183730,2025-06-11T08:08:00Z,8192,35,4.9560527,65.802989,13.277298,32.374118,89.402958,205.46191,0.34034674,32.413066,0,0,1
D0183731,2025-06-11T08:08:00Z,8192,35,,,,31.704934,,,,29.969899,0,0,1
D0183732,2025-06-11T08:08:00Z,8192,35,,,,31.693124,,,,30.426828,0,0,1
D0183733,2025-06-11T08:08:00Z,8192,35,,,,31.4835,,,,29.255062,0,0,1
D0183734,2025-06-11T08:08:00Z,8192,35,,,,32.002362,,,,29.387227,0,0,1
D0183735,2025-06-11T08:08:00Z,8192,35,,,,31.6853,,,,29.920912,0,0,1
D0183736,2025-06-11T08:08:00Z,8192,35,4.971446,66.456645,13.367669,31.846526,89.381354,204.74404,0.58702684,31.816178,0,0,1
D0183737,2025-06-11T08:08:00Z,8192,35,,,,32.276344,,,,31.42401,0,0,1
D0183738,2025-06-11T08:08:00Z,8192,35,,,,31.666075,,,,29.80034,0,0,1
D0183739,2025-06-11T08:08:00Z,8192,35,,,,31.9732,,,,29.185799,0,0,1
D0183740,2025-06-11T08:08:00Z,8192,35,,,,32.011625,,,,30.176877,0,0,1
D0183741,2025-06-11T08:08:00Z,8192,35,,,,31.969476,,,,29.882309,0,0,1
D0183742,2025-06-11T08:08:00Z,8192,35,5.1179437,65.821416,12.860911,32.075633,89.487484,205.53892,0.498575,30.484611,0,0,1
D0183743,2025-06-11T08:08:00Z,8192,35,,,,32.190179,,,,28.891511,0,0,1
D0183744,2025-06-11T08:08:00Z,8192,35,,,,32.14284,,,,29.576415,0,0,1
D0183745,2025-06-11T08:16:00Z,8192,35,,,,31.399263,,,,28.628399,0,0,1
D0183746,2025-06-11T08:16:00Z,8192,35,,,,31.579728,,,,29.157937,0,0,1
D0183747,2025-06-11T08:16:00Z,8192,35,5.1113488,65.101043,12.736568,31.269247,89.272801,205.67279,0.61203951,29.113295,0,0,1
D0183748,2025-06-11T08:16:00Z,8192,35,,,,31.419689,,,,29.825525,1,0,0
D0183749,2025-06-11T08:16:00Z,8192,35,,,,30.935158,,,,30.070281,0,0,1
D0183750,2025-06-11T08:16:00Z,8192,35,5.0660568,64.904864,12.811713,31.221069,89.394457,200.03092,0.48918344,28.91131,0,0,1
D0183751,2025-06-11T08:16:00Z,8192,35,,,,31.309363,,,,30.993687,0,0,1
D0183752,2025-06-11T08:16:00Z,8192,35,5.1080891,65.638216,12.849857,31.624889,89.357402,199.73989,0.75747767,30.076287,0,0,1
D0183753,2025-06-11T08:16:00Z,8192,35,,,,31.140411,,,,31.36989,0,0,1
D0183754,2025-06-11T08:16:00Z,8192,35,,,,31.354964,,,,29.397487,0,0,1
D0183755,2025-06-11T08:16:00Z,8192,35,5.1442366,65.180227,12.670534,31.284759,89.478962,203.30965,0.61844106,30.007138,0,0,1
D0183756,2025-06-11T08:16:00Z,8192,35,,,,31.22334,,,,27.77043,0,0,1
D0183757,2025-06-11T08:16:00Z,8192,35,,,,31.380553,,,,29.227591,0,0,1
D0183758,2025-06-11T08:16:00Z,8192,35,,,,31.431431,,,,29.817777,0,0,1
D0183759,2025-06-11T08:16:00Z,8192,35,,,,31.339829,,,,30.212323,0,0,1
D0183760,2025-06-11T08:16:00Z,8192,35,5.1259147,65.612139,12.800084,30.968163,89.439291,201.48594,0.47948395,29.007511,0,0,1
D0183761,2025-06-11T08:16:00Z,8192,35,,,,31.213102,,,,29.972931,0,0,1
D0183762,2025-06-11T08:16:00Z,8192,35,,,,31.232641,,,,31.04339,0,0,1
D0183763,2025-06-11T08:16:00Z,8192,35,,,,31.48206,,,,30.593583,0,0,1
D0183764,2025-06-11T08:16:00Z,8192,35,5.1482115,66.073779,12.834317,31.571238,89.325094,197.75783,0.54836608,28.56429,0,0,1
D0183765,2025-06-11T08:16:00Z,8192,35,,,,31.354019,,,,30.25304,0,0,1
D0183766,2025-06-11T08:16:00Z,8192,35,,,,31.393933,,,,31.923122,0,0,1
D0183767,2025-06-11T08:16:00Z,8192,35,5.1053622,64.626205,12.658496,31.38883,89.438084,201.02249,0.87183394,29.783539,0,0,1
D0183768,2025-06-11T08:16:00Z,8192,35,5.1045232,65.430793,12.818199,31.228616,89.436811,209.03337,0.57895845,29.133285,0,0,1
D0183769,2025-06-11T08:16:00Z,8192,35,,,,31.290016,,,,30.891597,0,0,1
D0183770,2025-06-11T08:16:00Z,8192,35,,,,31.371685,,,,29.759311,0,0,1
D0183771,2025-06-11T08:16:00Z,8192,35,5.1391723,65.033945,12.654556,31.477858,89.422988,201.78891,0.63497163,28.355994,0,0,1
D0183772,2025-06-11T08:16:00Z,8192,35,4.9549352,65.403257,13.199619,31.298985,89.463422,207.4143,0.81797362,30.535382,0,0,1
D0183773,2025-06-11T08:16:00Z,8192,35,5.037247,65.401597,12.983599,31.509279,89.252321,202.34539,0.53722356,30.08121,0,0,1
D0183774,2025-06-11T08:16:00Z,8192,35,,,,31.679856,,,,30.166189,0,0,1
D0183775,2025-06-11T08:16:00Z,8192,35,,,,31.581092,,,,30.162244,0,0,1
D0183776,2025-06-11T08:16:00Z,8192,35,,,,31.054597,,,,30.130723,0,0,1
D0183777,2025-06-11T08:24:00Z,8192,35,,,,31.319313,,,,30.507411,0,0,1
D0183778,2025-06-11T08:24:00Z,8192,35,,,,32.316871,,,,30.461859,0,0,1
D0183779,2025-06-11T08:24:00Z,8192,35,5.0215891,65.694148,13.082342,31.542155,89.461704,202.53606,0.60937207,31.592533,0,0,1
D0183780,2025-06-11T08:24:00Z,8192,35,,,,31.551858,,,,30.141923,0,0,1
D0183781,2025-06-11T08:24:00Z,8192,35,,,,31.43019,,,,30.31656,0,0,1
D0183782,2025-06-11T08:24:00Z,8192,35,,,,31.444575,,,,27.894815,0,0,1
D0183783,2025-06-11T08:24:00Z,8192,35,5.0246585,65.750688,13.085603,31.622541,89.49237,196.93952,0.97230061,29.664088,0,0,1
D0183784,2025-06-11T08:24:00Z,8192,35,,,,31.475053,,,,29.254588,0,0,1
D0183785,2025-06-11T08:24:00Z,8192,35,,,,31.308605,,,,30.491961,0,0,1
D0183786,2025-06-11T08:24:00Z,8192,35,5.0905555,65.256255,12.819083,31.866907,89.439362,195.04936,0.41180242,30.718691,0,0,1
D0183787,2025-06-11T08:24:00Z,8192,35,,,,31.780088,,,,30.179664,0,0,1
D0183788,2025-06-11T08:24:00Z,8192,35,,,,31.086995,,,,29.162983,0,0,1
D0183789,2025-06-11T08:24:00Z,8192,35,,,,31.177486,,,,29.175873,0,0,1
D0183790,2025-06-11T08:24:00Z,8192,35,,,,31.762928,,,,27.924542,0,0,1
D0183791,2025-06-11T08:24:00Z,8192,35,,,,31.432517,,,,32.209508,0,0,1
D0183792,2025-06-11T08:24:00Z,8192,35,,,,31.283298,,,,31.186152,0,0,1
D0183793,2025-06-11T08:24:00Z,8192,35,5.1183979,65.400056,12.777447,31.622338,89.468178,202.89367,0.48700721,28.749627,0,0,1
D0183794,2025-06-11T08:24:00Z,8192,35,,,,31.455362,,,,30.946434,0,0,1
D0183795,2025-06-11T08:24:00Z,8192,35,,,,31.338954,,,,30.452825,0,0,1
D0183796,2025-06-11T08:24:00Z,8192,35,,,,31.666295,,,,30.419858,0,0,1
D0183797,2025-06-11T08:24:00Z,8192,35,,,,31.770336,,,,32.756691,0,0,1
D0183798,2025-06-11T08:24:00Z,8192,35,,,,31.97506,,,,30.490668,0,0,1
D0183799,2025-06-11T08:24:00Z,8192,35,,,,32.156009,,,,29.68097,0,0,1
D0183800,2025-06-11T08:24:00Z,8192,35,,,,31.755151,,,,30.064443,0,0,1
D0183801,2025-06-11T08:24:00Z,8192,35,,,,31.693809,,,,31.689491,0,0,1
D0183802,2025-06-11T08:24:00Z,8192,35,,,,31.332216,,,,29.746908,0,0,1
D0183803,2025-06-11T08:24:00Z,8192,35,4.966123,66.212359,13.332807,32.142537,89.39052,204.84011,0.41512003,30.764217,0,0,1
D0183804,2025-06-11T08:24:00Z,8192,35,,,,31.705094,,,,30.943923,0,0,1
D0183805,2025-06-11T08:24:00Z,8192,35,5.115018,64.769404,12.662596,31.347473,89.478578,205.51959,0.37430369,30.059504,0,0,1
D0183806,2025-06-11T08:24:00Z,8192,35,,,,31.610569,,,,28.305887,0,0,1
D0183807,2025-06-11T08:24:00Z,8192,35,5.018266,64.743069,12.901482,31.136165,89.499987,203.20904,0.91704498,31.398071,0,0,1
D0183808,2025-06-11T08:24:00Z,8192,35,,,,31.382989,,,,30.166764,0,0,1
D0183809,2025-06-11T08:32:00Z,8192,35,,,,32.169474,,,,29.577241,0,0,1
D0183810,2025-06-11T08:32:00Z,8192,35,,,,32.077177,,,,30.692825,0,0,1
D0183811,2025-06-11T08:32:00Z,8192,35,,,,31.651596,,,,30.087301,0,0,1
D0183812,2025-06-11T08:32:00Z,8192,35,,,,31.986986,,,,30.332276,0,0,1
D0183813,2025-06-11T08:32:00Z,8192,35,,,,32.013908,,,,28.310042,0,0,1
D0183814,2025-06-11T08:32:00Z,8192,35,,,,32.180041,,,,30.29075,0,0,1
D0183815,2025-06-11T08:32:00Z,8192,35,,,,32.070873,,,,28.964482,0,0,1
D0183816,2025-06-11T08:32:00Z,8192,35,5.2135259,65.443598,12.552656,31.629644,89.355412,207.95401,0.53675768,28.327398,0,0,1
D0183817,2025-06-11T08:32:00Z,8192,35,5.1012614,65.499885,12.839939,31.881212,89.45884,207.08784,0.94563461,29.624447,0,0,1
D0183818,2025-06-11T08:32:00Z,8192,35,,,,31.803596,,,,30.377802,0,0,1
D0183819,2025-06-11T08:32:00Z,8192,35,,,,31.962605,,,,30.4776,0,0,1
D0183820,2025-06-11T08:32:00Z,8192,35,,,,31.637278,,,,27.235866,0,0,1
D0183821,2025-06-11T08:32:00Z,8192,35,5.0304913,65.743343,13.068971,31.742709,89.317854,211.5755,0.29079968,29.805082,0,0,1
D0183822,2025-06-11T08:32:00Z,8192,35,,,,31.752206,,,,31.196784,0,0,1
D0183823,2025-06-11T08:32:00Z,8192,35,,,,31.948869,,,,29.510899,0,0,1
D0183824,2025-06-11T08:32:00Z,8192,35,,,,31.745736,,,,29.362516,0,0,1
D0183825,2025-06-11T08:32:00Z,8192,35,5.0728651,65.229944,12.8586,31.729072,89.313409,205.9329,0.54096275,29.996705,0,0,1
D0183826,2025-06-11T08:32:00Z,8192,35,,,,32.244713,,,,29.422223,0,0,1
D0183827,2025-06-11T08:32:00Z,8192,35,,,,31.972245,,,,30.422218,0,0,1
D0183828,2025-06-11T08:32:00Z,8192,35,,,,31.863208,,,,29.491422,0,0,1
D0183829,2025-06-11T08:32:00Z,8192,35,,,,31.853105,,,,28.545966,0,0,1
D0183830,2025-06-11T08:32:00Z,8192,35,,,,32.018262,,,,30.514419,0,0,1
D0183831,2025-06-11T08:32:00Z,8192,35,,,,31.894606,,,,28.186418,0,0,1
D0183832,2025-06-11T08:32:00Z,8192,35,,,,31.733189,,,,30.173356,0,0,1
D0183833,2025-06-11T08:32:00Z,8192,35,,,,31.786862,,,,29.728957,0,0,1
D0183834,2025-06-11T08:32:00Z,8192,35,,,,31.468782,,,,29.354749,0,0,1
D0183835,2025-06-11T08:32:00Z,8192,35,5.1075096,66.314153,12.983657,31.749196,89.456329,208.85596,0.67953197,29.133789,0,0,1
D0183836,2025-06-11T08:32:00Z,8192,35,,,,31.613097,,,,28.474476,0,0,1
D0183837,2025-06-11T08:32:00Z,8192,35,5.0862039,66.12988,13.001814,32.080262,89.465315,207.50503,0.36367505,29.883257,0,0,1
D0183838,2025-06-11T08:32:00Z,8192,35,,,,31.900887,,,,28.603002,0,0,1
D0183839,2025-06-11T08:32:00Z,8192,35,,,,32.077882,,,,30.561805,0,0,1
D0183840,2025-06-11T08:32:00Z,8192,35,,,,31.707221,,,,31.741459,0,0,1
D0183841,2025-06-11T08:40:00Z,8192,35,,,,31.728361,,,,30.846184,0,0,1
D0183842,2025-06-11T08:40:00Z,8192,35,,,,31.423852,,,,28.8406,0,0,1
D0183843,2025-06-11T08:40:00Z,8192,35,,,,31.138555,,,,31.066761,0,0,1
D0183844,2025-06-11T08:40:00Z,8192,35,5.0147502,64.72096,12.906119,31.737415,89.504622,207.52724,0.43437305,30.906015,0,0,1
D0183845,2025-06-11T08:40:00Z,8192,35,5.0946463,66.095106,12.973444,31.43771,89.429774,200.64021,0.91906239,29.762021,0,0,1
D0183846,2025-06-11T08:40:00Z,8192,35,5.032821,65.589955,13.032443,31.235654,89.573603,205.71395,0.45944147,29.866093,0,0,1
D0183847,2025-06-11T08:40:00Z,8192,35,,,,30.980035,,,,29.610006,0,0,1
D0183848,2025-06-11T08:40:00Z,8192,35,5.0418237,64.657263,12.824182,31.386342,89.427016,199.58534,0.54878641,29.117141,0,0,1
D0183849,2025-06-11T08:40:00Z,8192,35,,,,31.363929,,,,31.281495,0,0,1
D0183850,2025-06-11T08:40:00Z,8192,35,5.0232723,64.713436,12.882725,31.812309,89.545336,202.9216,0.47958202,31.160768,0,0,1
D0183851,2025-06-11T08:40:00Z,8192,35,,,,31.408811,,,,30.211645,0,0,1
D0183852,2025-06-11T08:40:00Z,8192,35,,,,31.197978,,,,29.058372,0,0,1
D0183853,2025-06-11T08:40:00Z,8192,35,,,,31.566761,,,,30.619044,0,0,1
D0183854,2025-06-11T08:40:00Z,8192,35,,,,31.765163,,,,32.225344,0,0,1
D0183855,2025-06-11T08:40:00Z,8192,35,5.0459861,65.244579,12.929996,31.33135,89.472432,207.73129,0.39984635,30.271867,0,0,1
D0183856,2025-06-11T08:40:00Z,8192,35,5.0435331,64.266735,12.742404,31.194984,89.58629,203.48962,0.52570853,29.711033,0,0,1
D0183857,2025-06-11T08:40:00Z,8192,35,,,,31.421797,,,,29.325721,0,0,1
D0183858,2025-06-11T08:40:00Z,8192,35,,,,31.535977,,,,30.514179,0,0,1
D0183859,2025-06-11T08:40:00Z,8192,35,,,,31.577987,,,,31.377978,0,0,1
D0183860,2025-06-11T08:40:00Z,8192,35,,,,31.529965,,,,30.936042,0,0,1
D0183861,2025-06-11T08:40:00Z,8192,35,,,,31.426597,,,,29.039947,0,0,1
D0183862,2025-06-11T08:40:00Z,8192,35,,,,31.2695,,,,29.724907,0,0,1
D0183863,2025-06-11T08:40:00Z,8192,35,5.051153,64.731497,12.815192,31.468107,89.563962,203.52838,0.4046032,29.637817,0,0,1
D0183864,2025-06-11T08:40:00Z,8192,35,4.9631044,64.617385,13.01955,31.653312,89.576955,201.12896,1.0195449,32.570049,0,0,1
D0183865,2025-06-11T08:40:00Z,8192,35,,,,31.521477,,,,29.399909,0,0,1
D0183866,2025-06-11T08:40:00Z,8192,35,,,,31.126038,,,,30.700897,0,0,1
D0183867,2025-06-11T08:40:00Z,8192,35,,,,31.700813,,,,32.053878,0,0,1
D0183868,2025-06-11T08:40:00Z,8192,35,,,,31.803867,,,,30.555663,0,0,1
D0183869,2025-06-11T08:40:00Z,8192,35,,,,31.362207,,,,29.488757,0,0,1
D0183870,2025-06-11T08:40:00Z,8192,35,5.0000332,65.168035,13.03352,31.476122,89.446144,208.00095,0.51733125,31.93307,0,0,1
D0183871,2025-06-11T08:40:00Z,8192,35,4.9798332,65.229522,13.098736,31.237334,89.601696,202.96434,0.32201425,29.097495,0,0,1
D0183872,2025-06-11T08:40:00Z,8192,35,,,,31.982875,,,,31.058563,0,0,1
D0183873,2025-06-11T08:48:00Z,8192,35,,,,31.841564,,,,30.24265,0,0,1
D0183874,2025-06-11T08:48:00Z,8192,35,5.0936498,65.1044,12.781483,31.77625,89.290125,201.56903,0.38178344,29.452894,0,0,1
D0183875,2025-06-11T08:48:00Z,8192,35,4.9925349,65.031263,13.0257,31.993333,89.55878,202.88792,0.52118581,31.63371,0,0,1
D0183876,2025-06-11T08:48:00Z,8192,35,5.0767111,65.142776,12.831689,31.813526,89.472593,211.40895,0.68766468,30.885762,0,0,1
D0183877,2025-06-11T08:48:00Z,8192,35,,,,31.682575,,,,31.308828,0,0,1
D0183878,2025-06-11T08:48:00Z,8192,35,,,,31.538915,,,,30.395245,0,0,1
D0183879,2025-06-11T08:48:00Z,8192,35,,,,31.491397,,,,31.197811,0,0,1
D0183880,2025-06-11T08:48:00Z,8192,35,,,,31.679999,,,,30.777328,0,0,1
D0183881,2025-06-11T08:48:00Z,8192,35,,,,31.700183,,,,30.202848,0,0,1
D0183882,2025-06-11T08:48:00Z,8192,35,,,,31.924921,,,,32.011706,0,0,1
D0183883,2025-06-11T08:48:00Z,8192,35,,,,31.769065,,,,31.29718,0,0,1
D0183884,2025-06-11T08:48:00Z,8192,35,,,,31.702734,,,,29.483675,0,0,1
D0183885,2025-06-11T08:48:00Z,8192,35,,,,31.37912,,,,29.761108,0,0,1
D0183886,2025-06-11T08:48:00Z,8192,35,,,,31.732925,,,,30.415719,0,0,1
D0183887,2025-06-11T08:48:00Z,8192,35,,,,31.481406,,,,30.338609,0,0,1
D0183888,2025-06-11T08:48:00Z,8192,35,,,,31.860313,,,,30.816883,0,0,1
D0183889,2025-06-11T08:48:00Z,8192,35,,,,31.838135,,,,29.175611,0,0,1
D0183890,2025-06-11T08:48:00Z,8192,35,,,,31.315756,,,,29.139526,0,0,1
