stack_id,lot_id,split,product_generation,stack_layer_count,capacity_gb,packaging_route,assembly_tool_id,emc_batch_id,base_die_id,assembly_start_time_utc,reflow_start_time_utc,assembly_end_time_utc,feature_available_time_utc,stack_height_um,mold_cap_thickness_um,inter_die_gap_mean_um,max_alignment_offset_um,cumulative_die_shift_um,emc_viscosity_pa_s,molding_pressure_mpa,molding_vacuum_absolute_kpa,reflow_peak_temperature_c,time_above_liquidus_sec,heating_rate_c_sec,cure_temperature_c,cure_duration_min,underfill_void_pct,delamination_area_pct,package_warpage_um,stacks_since_tool_service,inspection_sampled
S013341,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC045,B0015040,2025-04-26T20:20:00Z,2025-04-26T20:25:00Z,2025-04-26T22:00:00Z,2025-04-27T00:00:00Z,616.24958,29.871247,13.195047,0.72549293,0.18331569,7.7772111,7.2651194,3.0232753,245.66247,56.270665,1.6207046,173.65726,59.30875,0.23745347,0.055958967,12.162582,125,1
S013342,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC045,B0015041,2025-04-26T20:30:00Z,2025-04-26T20:35:00Z,2025-04-26T22:10:00Z,2025-04-27T00:10:00Z,614.91122,29.858938,13.165123,0.5362531,2.2459602,9.6691531,7.5104464,3.4046649,248.77518,66.141765,1.4657008,177.28424,61.588936,0.39190728,0.25341658,16.421878,126,1
S013343,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC045,B0015042,2025-04-26T20:40:00Z,2025-04-26T20:45:00Z,2025-04-26T22:20:00Z,2025-04-27T00:20:00Z,618.4502,29.762939,13.184164,0.46638231,1.9283957,8.7015657,7.3807362,2.6506762,245.00562,55.89685,1.5666825,175.90912,58.412065,0.52403757,0.22865764,15.911758,127,1
S013344,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC045,B0015043,2025-04-26T20:50:00Z,2025-04-26T20:55:00Z,2025-04-26T22:30:00Z,2025-04-27T00:30:00Z,614.21099,29.740988,13.027977,0.63880726,3.2268768,8.2361581,7.2167863,3.7216304,246.83335,60.606948,1.5235709,176.48367,60.395363,0.37758461,0.51918615,17.808948,128,1
S013345,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC045,B0015044,2025-04-26T21:00:00Z,2025-04-26T21:05:00Z,2025-04-26T22:40:00Z,2025-04-27T00:40:00Z,615.07317,30.524512,13.031959,0.66543595,1.0934162,7.0495373,7.2050909,3.2039197,244.34752,53.730208,1.4628866,177.08207,60.278246,0.27893183,0.065180287,13.220682,129,1
S013346,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC045,B0015045,2025-04-26T21:10:00Z,2025-04-26T21:15:00Z,2025-04-26T22:50:00Z,2025-04-27T00:50:00Z,612.02104,29.780085,13.046157,0.53911871,0.40567908,8.4505462,7.0736886,2.751752,245.62666,53.870426,1.5446834,174.93071,60.665288,0.35596247,0.078645841,9.5264044,130,1
S013347,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC045,B0015046,2025-04-26T21:20:00Z,2025-04-26T21:25:00Z,2025-04-26T23:00:00Z,2025-04-27T01:00:00Z,615.33764,30.59538,13.02047,0.47510223,0.45572049,8.0065847,7.108633,2.3827643,244.76817,53.401638,1.5333075,176.53834,60.478176,0.17395054,0.094653752,13.351515,131,1
S013348,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC045,B0015047,2025-04-26T21:30:00Z,2025-04-26T21:35:00Z,2025-04-26T23:10:00Z,2025-04-27T01:10:00Z,614.24642,30.488276,13.107214,0.51791126,2.8950609,8.819327,7.2621178,2.9362434,248.2805,53.797733,1.4884992,174.30433,58.948846,0.32961841,0.13874968,15.496178,132,1
S013349,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC045,B0015048,2025-04-26T21:40:00Z,2025-04-26T21:45:00Z,2025-04-26T23:20:00Z,2025-04-27T01:20:00Z,613.30827,30.304694,13.101037,0.80058595,1.4794455,9.7493738,7.0030148,2.2972564,245.81987,57.211613,1.4554654,176.9031,56.082246,0.17433122,0.052078468,10.395207,133,1
S013350,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC045,B0015049,2025-04-26T21:50:00Z,2025-04-26T21:55:00Z,2025-04-26T23:30:00Z,2025-04-27T01:30:00Z,611.56532,29.874024,12.994042,0.80657846,2.2062819,9.3354466,7.605943,3.7696967,248.86472,56.291688,1.5900236,175.48667,59.78468,0.66421989,0.16109219,15.19398,134,1
S013351,L0178,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC045,B0015050,2025-04-26T22:00:00Z,2025-04-26T22:05:00Z,2025-04-26T23:40:00Z,2025-04-27T01:40:00Z,611.62071,29.664634,13.018888,0.73382511,1.0339459,8.4159978,7.1415028,3.2549772,247.52776,49.390056,1.4420732,175.30579,63.472105,0.36868126,0.15651883,15.542274,135,1
S013352,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC045,B0015058,2025-04-27T00:00:00Z,2025-04-27T00:05:00Z,2025-04-27T01:40:00Z,2025-04-27T03:40:00Z,610.13023,29.064908,13.00947,0.54029118,0.53764695,7.4714858,6.971431,2.2205845,242.28004,59.689016,1.6631332,175.49572,61.882218,0.38511051,0.06892523,12.381222,150,1
S013353,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC045,B0015059,2025-04-27T00:10:00Z,2025-04-27T00:15:00Z,2025-04-27T01:50:00Z,2025-04-27T03:50:00Z,613.12958,30.859328,13.056173,0.45858529,1.6092115,8.5780911,6.9913973,2.4938702,246.06022,57.290426,1.4808727,175.33052,63.922153,0.39230493,0.05088311,11.756008,151,1
S013354,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC045,B0015060,2025-04-27T00:20:00Z,2025-04-27T00:25:00Z,2025-04-27T02:00:00Z,2025-04-27T04:00:00Z,613.77911,29.648878,13.041499,0.95127195,2.7981768,10.521577,7.0903909,3.7819002,246.76471,61.213316,1.5896665,177.96439,63.428651,0.31676726,0.54173988,18.70755,152,1
S013355,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC045,B0015061,2025-04-27T00:30:00Z,2025-04-27T00:35:00Z,2025-04-27T02:10:00Z,2025-04-27T04:10:00Z,611.54188,30.070132,12.978614,0.6381207,1.184164,7.8616208,7.5239921,2.3165872,244.08164,51.180188,1.5229403,175.1348,58.247274,0.15717028,0.93246041,17.325832,153,1
S013356,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC045,B0015062,2025-04-27T00:40:00Z,2025-04-27T00:45:00Z,2025-04-27T02:20:00Z,2025-04-27T04:20:00Z,609.79181,29.727107,13.06129,0.70345327,2.0375746,9.2279353,7.3134697,4.3783535,246.61375,55.331872,1.6752238,177.26357,58.753281,0.44672238,0.32663489,17.920523,154,1
S013357,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC045,B0015063,2025-04-27T00:50:00Z,2025-04-27T00:55:00Z,2025-04-27T02:30:00Z,2025-04-27T04:30:00Z,613.56608,29.201489,13.119168,0.704342,1.7553881,8.706278,7.1075406,2.7378192,243.16062,60.351604,1.4421669,175.29594,60.133003,0.20851954,0.073743945,14.011971,155,1
S013358,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC045,B0015064,2025-04-27T01:00:00Z,2025-04-27T01:05:00Z,2025-04-27T02:40:00Z,2025-04-27T04:40:00Z,611.45824,29.921637,13.021066,0.79225492,0.98308689,8.40592,7.1022044,2.8354781,245.33834,56.305616,1.4645425,174.21958,61.941888,0.18366645,0.073210502,12.548563,156,1
S013359,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC045,B0015065,2025-04-27T01:10:00Z,2025-04-27T01:15:00Z,2025-04-27T02:50:00Z,2025-04-27T04:50:00Z,610.97078,30.472969,13.021913,0.59133762,1.7707753,8.9692863,6.8780061,1.9829931,246.50734,61.354512,1.6061204,175.74946,58.097329,0.34371194,0.069583832,11.82843,157,1
S013360,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC045,B0015066,2025-04-27T01:20:00Z,2025-04-27T01:25:00Z,2025-04-27T03:00:00Z,2025-04-27T05:00:00Z,609.9839,30.345979,12.995997,0.55248619,2.9331626,9.5081954,7.2188452,2.9547847,245.34235,53.354256,1.4000069,176.00342,62.837462,0.14743717,0.17206385,15.453328,158,1
S013361,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC045,B0015067,2025-04-27T01:30:00Z,2025-04-27T01:35:00Z,2025-04-27T03:10:00Z,2025-04-27T05:10:00Z,612.83907,30.00444,13.036507,0.69839229,0.14117235,9.5323107,7.1744395,3.1789953,242.72476,58.11431,1.5114186,173.54868,60.457726,0.33071515,0.10228704,13.173277,159,1
S013362,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC045,B0015068,2025-04-27T01:40:00Z,2025-04-27T01:45:00Z,2025-04-27T03:20:00Z,2025-04-27T05:20:00Z,612.22043,29.134819,13.043044,0.55192944,2.2031077,7.8741287,7.4302608,3.635283,245.66234,58.678001,1.5650551,177.35419,60.85404,0.24117282,0.21141155,16.158062,160,1
S013363,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC045,B0015069,2025-04-27T01:50:00Z,2025-04-27T01:55:00Z,2025-04-27T03:30:00Z,2025-04-27T05:30:00Z,613.55562,30.540947,13.071089,0.68212328,2.1140159,9.3435328,7.4609261,2.8822968,247.54323,56.936168,1.6616338,175.8173,61.873983,0.45641912,0.088186845,13.573026,161,1
S013364,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC045,B0015070,2025-04-27T02:00:00Z,2025-04-27T02:05:00Z,2025-04-27T03:40:00Z,2025-04-27T05:40:00Z,610.73394,29.371708,13.036097,0.57421593,0.24112876,7.5756261,6.8570677,2.3569273,247.67214,52.915028,1.493359,174.99035,63.072778,0.18524558,0.044198442,12.360948,162,1
S013365,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC045,B0015071,2025-04-27T02:10:00Z,2025-04-27T02:15:00Z,2025-04-27T03:50:00Z,2025-04-27T05:50:00Z,614.15852,29.833464,13.146179,0.65624442,1.9160252,9.0132053,7.1106664,2.8809167,247.23719,52.297292,1.4368578,176.38873,61.310168,0.35025345,0.1419373,12.821631,163,1
S013366,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC045,B0015072,2025-04-27T02:20:00Z,2025-04-27T02:25:00Z,2025-04-27T04:00:00Z,2025-04-27T06:00:00Z,612.11825,29.200373,13.006229,0.55808609,3.0878289,8.9502065,7.3742902,3.3551463,242.72309,56.211468,1.5327651,177.13211,60.893167,0.45568946,0.24250913,16.131802,164,1
S013367,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC045,B0015073,2025-04-27T02:30:00Z,2025-04-27T02:35:00Z,2025-04-27T04:10:00Z,2025-04-27T06:10:00Z,613.54752,29.956762,13.075394,0.40792693,0.9980123,8.8366091,7.0532712,2.9462504,246.01537,50.573142,1.4544204,174.47013,62.250859,0.22788128,0.18267139,13.760666,165,1
S013368,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC045,B0015074,2025-04-27T02:40:00Z,2025-04-27T02:45:00Z,2025-04-27T04:20:00Z,2025-04-27T06:20:00Z,615.17367,29.295334,13.026998,0.54896889,2.4220173,10.495377,7.1676369,3.0565897,246.07132,55.044336,1.5989313,176.39865,58.496203,0.4085805,0.36001007,17.979825,166,1
S013369,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC045,B0015075,2025-04-27T02:50:00Z,2025-04-27T02:55:00Z,2025-04-27T04:30:00Z,2025-04-27T06:30:00Z,611.0469,29.641809,12.88016,0.49868655,2.3287316,9.1268574,7.11523,2.4177295,246.11562,46.678015,1.4278919,178.72604,57.116588,0.2222484,0.18475426,15.38633,167,1
S013370,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC045,B0015076,2025-04-27T03:00:00Z,2025-04-27T03:05:00Z,2025-04-27T04:40:00Z,2025-04-27T06:40:00Z,612.30335,29.531209,13.05829,0.66610169,2.4734604,9.4024379,7.4713585,2.1272958,245.42735,58.69645,1.4909224,175.78372,61.206638,0.14515758,0.21954546,15.025102,168,1
S013371,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC045,B0015077,2025-04-27T03:10:00Z,2025-04-27T03:15:00Z,2025-04-27T04:50:00Z,2025-04-27T06:50:00Z,613.64103,29.454425,13.10147,0.59991618,0.18858777,9.3424919,7.3853402,2.79741,245.28802,53.687812,1.3591934,176.61894,62.20902,0.44274858,0.17868694,15.52266,169,1
S013372,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC045,B0015078,2025-04-27T03:20:00Z,2025-04-27T03:25:00Z,2025-04-27T05:00:00Z,2025-04-27T07:00:00Z,611.44894,30.041887,12.970444,0.53281753,1.5510981,8.7821298,6.9727786,3.2631963,245.84175,60.331293,1.5994687,175.5839,62.214809,0.43299597,0.083353969,14.152681,170,1
S013373,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC045,B0015079,2025-04-27T03:30:00Z,2025-04-27T03:35:00Z,2025-04-27T05:10:00Z,2025-04-27T07:10:00Z,611.71294,29.757905,12.984456,0.44509546,2.5322615,8.0721856,7.0323916,2.5222596,243.47944,56.765817,1.5651403,175.94351,62.625446,0.30141463,0.22258165,13.762625,171,1
S013374,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC045,B0015080,2025-04-27T03:40:00Z,2025-04-27T03:45:00Z,2025-04-27T05:20:00Z,2025-04-27T07:20:00Z,614.10675,30.037744,13.089607,0.65964049,3.7365194,9.5606244,6.8557107,3.563473,249.12369,59.554277,1.6044627,175.67239,64.765138,0.44762543,0.08429374,15.971742,172,1
S013375,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC045,B0015081,2025-04-27T03:50:00Z,2025-04-27T03:55:00Z,2025-04-27T05:30:00Z,2025-04-27T07:30:00Z,612.5916,30.36921,12.969404,0.40020345,0.25969788,8.7183039,7.2536787,3.4832154,245.65669,55.906888,1.4267744,174.48822,57.413136,0.54305502,0.083658018,11.920563,173,1
S013376,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC045,B0015082,2025-04-27T04:00:00Z,2025-04-27T04:05:00Z,2025-04-27T05:40:00Z,2025-04-27T07:40:00Z,612.13314,29.113563,13.094854,0.57851075,0.89538776,9.6132941,6.9871785,2.1671169,247.84583,53.649693,1.4608662,174.60428,61.726317,0.2786567,0.11812017,11.602455,174,1
S013377,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC045,B0015083,2025-04-27T04:10:00Z,2025-04-27T04:15:00Z,2025-04-27T05:50:00Z,2025-04-27T07:50:00Z,613.55746,30.293827,13.123425,0.45785478,0.6842132,7.7829481,6.9931689,2.6351228,244.21701,54.166281,1.4866644,175.15863,60.486451,0.090977778,0.18991876,11.121232,175,1
S013378,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC045,B0015084,2025-04-27T04:20:00Z,2025-04-27T04:25:00Z,2025-04-27T06:00:00Z,2025-04-27T08:00:00Z,613.58734,29.96236,13.028718,0.45371917,2.4058973,9.7599221,7.2182807,3.4073868,249.08122,60.08828,1.5344223,176.21841,61.439928,0.46220648,0.32025863,16.542378,176,1
S013379,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC045,B0015085,2025-04-27T04:30:00Z,2025-04-27T04:35:00Z,2025-04-27T06:10:00Z,2025-04-27T08:10:00Z,614.31653,30.733346,13.099223,0.45520633,0.3685673,8.5552103,7.0883289,3.2504098,242.90497,56.202479,1.4309012,176.20579,61.858714,0.3832188,0.24258499,15.311694,177,1
S013380,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC045,B0015086,2025-04-27T04:40:00Z,2025-04-27T04:45:00Z,2025-04-27T06:20:00Z,2025-04-27T08:20:00Z,613.6816,29.815568,13.101374,0.72580835,3.657847,10.178065,7.4967764,3.373598,249.10275,63.183271,1.4606881,175.83046,58.098123,0.26534683,0.31209478,18.076215,178,1
S013381,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC045,B0015087,2025-04-27T04:50:00Z,2025-04-27T04:55:00Z,2025-04-27T06:30:00Z,2025-04-27T08:30:00Z,613.7744,30.228822,13.019244,0.66070004,3.5751642,9.0562452,7.1908333,3.8629562,246.48663,55.713772,1.4312214,177.87977,63.349005,0.51402761,0.40791203,17.417174,179,1
S013382,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC045,B0015088,2025-04-27T05:00:00Z,2025-04-27T05:05:00Z,2025-04-27T06:40:00Z,2025-04-27T08:40:00Z,612.82805,30.332473,13.094567,0.49807422,1.6186883,7.782945,6.8886785,2.4011341,247.13606,53.283013,1.477959,177.02307,62.157558,0.44725371,0.22987828,12.812029,180,1
S013383,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC045,B0015089,2025-04-27T05:10:00Z,2025-04-27T05:15:00Z,2025-04-27T06:50:00Z,2025-04-27T08:50:00Z,613.58415,30.164466,13.012949,0.57447635,1.7795578,9.633562,6.9725122,3.0553598,246.25277,50.693437,1.5191743,175.48101,60.471257,0.27851852,0.11859604,14.203482,181,1
S013384,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC045,B0015090,2025-04-27T05:20:00Z,2025-04-27T05:25:00Z,2025-04-27T07:00:00Z,2025-04-27T09:00:00Z,613.06044,30.032842,13.00374,0.4978155,1.9944334,9.7985648,6.7696498,2.6730386,245.64135,66.199126,1.4690107,176.84079,60.045636,0.23905256,0.090887183,15.940091,182,1
S013385,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC045,B0015091,2025-04-27T05:30:00Z,2025-04-27T05:35:00Z,2025-04-27T07:10:00Z,2025-04-27T09:10:00Z,612.01614,29.403436,13.020527,0.7522274,1.9680093,8.5119107,7.0455154,3.0102773,243.83876,56.081458,1.4230422,174.9419,60.042804,0.16262119,0.075881451,12.971304,183,1
S013386,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC045,B0015092,2025-04-27T05:40:00Z,2025-04-27T05:45:00Z,2025-04-27T07:20:00Z,2025-04-27T09:20:00Z,613.41064,29.565029,13.079809,0.81157503,3.3535789,9.7487795,7.2271951,4.2986202,243.66329,59.404134,1.5374463,177.82747,59.568735,1.0463261,0.069014363,16.420095,184,1
S013387,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC045,B0015093,2025-04-27T05:50:00Z,2025-04-27T05:55:00Z,2025-04-27T07:30:00Z,2025-04-27T09:30:00Z,612.78011,30.297526,13.04361,0.52603523,1.3381369,8.3385025,7.2920422,3.1246348,244.96799,54.429178,1.5627576,175.41599,61.126682,0.32538236,0.12634577,12.573463,185,1
S013388,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC045,B0015094,2025-04-27T06:00:00Z,2025-04-27T06:05:00Z,2025-04-27T07:40:00Z,2025-04-27T09:40:00Z,612.11164,30.160317,13.012622,0.49736068,0.68855416,9.1076351,7.170934,2.7018487,246.41717,52.696751,1.46734,176.94541,57.071516,0.18099091,0.19754969,14.003011,186,1
S013389,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC045,B0015095,2025-04-27T06:10:00Z,2025-04-27T06:15:00Z,2025-04-27T07:50:00Z,2025-04-27T09:50:00Z,612.70681,29.911716,13.04606,0.71212423,1.0607582,10.556482,7.0278559,2.9689041,246.47513,55.712548,1.5044358,175.43484,58.505958,0.63051097,0.10034412,12.203016,187,1
S013390,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC045,B0015096,2025-04-27T06:20:00Z,2025-04-27T06:25:00Z,2025-04-27T08:00:00Z,2025-04-27T10:00:00Z,614.50336,30.528576,13.04337,0.58308287,1.4960082,7.9745461,7.0438525,3.2913457,246.17676,60.612593,1.4960598,175.4203,62.468005,0.17570526,0.16719308,13.632983,188,1
S013391,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC045,B0015097,2025-04-27T06:30:00Z,2025-04-27T06:35:00Z,2025-04-27T08:10:00Z,2025-04-27T10:10:00Z,612.49383,30.40474,12.985627,0.49933294,0.94204793,7.8219621,6.8038015,2.8543095,243.79678,53.071789,1.4998552,174.81503,59.888395,0.26230261,0.15021404,13.374987,189,1
S013392,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC045,B0015099,2025-04-27T06:40:00Z,2025-04-27T06:45:00Z,2025-04-27T08:20:00Z,2025-04-27T10:20:00Z,611.86116,29.828137,13.087491,0.78806802,3.7116716,8.757115,7.2384406,4.3404674,244.99373,58.210505,1.5473456,176.14303,60.358488,0.32671781,0.23448113,17.053882,190,1
S013393,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC045,B0015100,2025-04-27T06:50:00Z,2025-04-27T06:55:00Z,2025-04-27T08:30:00Z,2025-04-27T10:30:00Z,614.01572,30.135831,13.01587,0.724771,0.91043998,7.8729703,7.1618075,3.4088825,244.5896,58.718133,1.5094316,176.49396,58.380244,0.49584087,0.12412873,12.9235,191,1
S013394,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC045,B0015101,2025-04-27T07:00:00Z,2025-04-27T07:05:00Z,2025-04-27T08:40:00Z,2025-04-27T10:40:00Z,611.46165,29.734762,12.96795,0.45449063,1.0832959,9.3296983,7.0730602,2.5221035,242.69385,55.27692,1.3805132,173.92675,59.735823,0.34463954,0.056584228,10.977771,192,1
S013395,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC045,B0015102,2025-04-27T07:10:00Z,2025-04-27T07:15:00Z,2025-04-27T08:50:00Z,2025-04-27T10:50:00Z,613.62726,30.578687,13.016257,0.3828204,1.1764396,9.2507021,7.0891545,2.6566128,245.3143,52.558325,1.3660632,175.765,57.600051,0.21625124,0.08586429,13.315984,193,1
S013396,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC045,B0015103,2025-04-27T07:20:00Z,2025-04-27T07:25:00Z,2025-04-27T09:00:00Z,2025-04-27T11:00:00Z,612.39244,29.523897,13.077409,0.57486561,3.2890184,9.2874616,7.2041633,3.5248412,246.52191,57.806528,1.3536922,175.32908,57.565514,0.37837085,0.24400989,16.013352,194,1
S013397,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC045,B0015104,2025-04-27T07:30:00Z,2025-04-27T07:35:00Z,2025-04-27T09:10:00Z,2025-04-27T11:10:00Z,610.98687,29.60912,13.009692,0.57711399,1.3614507,8.5281187,7.0655486,2.4517129,245.16806,51.076263,1.2038461,174.2096,59.27777,0.29351689,0.10095112,11.680347,195,1
S013398,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC045,B0015105,2025-04-27T07:40:00Z,2025-04-27T07:45:00Z,2025-04-27T09:20:00Z,2025-04-27T11:20:00Z,612.17295,29.745237,13.063369,0.5207799,2.2891277,9.4360966,7.356539,3.5999255,246.65616,67.485119,1.3239246,176.9399,59.334682,0.55704082,0.18551216,16.144585,196,1
S013399,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC045,B0015106,2025-04-27T07:50:00Z,2025-04-27T07:55:00Z,2025-04-27T09:30:00Z,2025-04-27T11:30:00Z,612.0858,29.970055,13.009699,0.5308091,1.6985473,9.4944938,6.8827191,2.8588686,245.66088,57.173129,1.5899116,175.09833,60.503514,0.2148984,0.050343611,12.563089,197,1
S013400,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC045,B0015107,2025-04-27T08:00:00Z,2025-04-27T08:05:00Z,2025-04-27T09:40:00Z,2025-04-27T11:40:00Z,613.23893,30.981511,13.027651,0.50828091,1.2008349,9.9226953,7.214882,3.019374,246.72592,52.157509,1.5315716,174.93446,59.223656,0.2181995,0.12517765,15.403931,198,1
S013401,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC045,B0015108,2025-04-27T08:10:00Z,2025-04-27T08:15:00Z,2025-04-27T09:50:00Z,2025-04-27T11:50:00Z,613.74631,30.584041,12.930103,0.29093923,0.42021369,8.4372906,7.1967233,2.8524206,248.00769,54.974058,1.3442667,175.13629,59.885657,0.16095208,0.15848675,12.782501,199,1
S013402,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC045,B0015109,2025-04-27T08:20:00Z,2025-04-27T08:25:00Z,2025-04-27T10:00:00Z,2025-04-27T12:00:00Z,613.80659,29.994782,13.048785,0.56306086,1.2957443,9.5579048,6.9985903,3.3321769,246.83868,55.64223,1.4110189,175.16656,60.966968,0.43795791,0.10453878,10.95969,0,1
S013403,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC045,B0015110,2025-04-27T08:30:00Z,2025-04-27T08:35:00Z,2025-04-27T10:10:00Z,2025-04-27T12:10:00Z,610.79731,29.63917,12.942975,0.46979601,0.93637611,8.4134957,6.8408983,3.1534916,244.84819,50.139537,1.4513514,174.65966,61.668644,0.4818828,0.23594461,12.805007,1,1
S013404,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC045,B0015111,2025-04-27T08:40:00Z,2025-04-27T08:45:00Z,2025-04-27T10:20:00Z,2025-04-27T12:20:00Z,615.11077,30.363917,13.099292,0.75975767,2.4407858,10.129823,7.0644315,3.8416993,246.14325,53.098365,1.4895116,177.13714,60.899585,0.31800449,0.67589114,16.846354,2,1
S013405,L0179,validation,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC045,B0015112,2025-04-27T08:50:00Z,2025-04-27T08:55:00Z,2025-04-27T10:30:00Z,2025-04-27T12:30:00Z,613.24792,30.447223,13.034836,0.54779916,1.426796,8.5276052,6.9371487,2.1670679,245.2758,56.167957,1.3957353,174.15657,61.811596,0.33094296,0.097203523,13.503008,3,1
